,s20230901010,s20230901011,s20230901012,s20230901013,s20230901014,s20230901015,s20230901016,s20230901017,s20230901018,s20230901043,s20230901044,s20230901045,s20230901046,s20230901047,s20230901048,s20230901049,s20230901050,s20230901051,s20230901070,s20230901071,s20230901072,s20230901073,s20230901074,s20230901076,s20230901077
b5d49294b2ff467ac47bd4354403f548,NA,NA,NA,NA,NA,-0.592305595388136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4af007a25112d62bb5b1689cc7a920b6,NA,NA,NA,NA,NA,NA,-0.282357736235026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82e8c1f1e44af447b582c4db9b965644,NA,NA,NA,NA,NA,-0.136244979019013,-0.136244979019013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8ea2e3c4dd1518d8f78a16d8a7a08071,NA,NA,NA,NA,-0.469298864453479,-0.46929886445348,NA,-0.469298864453479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56240a792066a1796ec78fe0e3c0037b,NA,NA,NA,NA,-0.477697724200044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7a3cebd147996d0f4bb3a4c444d2f94e,NA,NA,NA,NA,-0.496904495462509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60bf3014a98a7aa1672ddf5abb14f8d0,NA,NA,NA,NA,-0.43533557358299,-0.435335573582989,-0.435335573582989,-0.43533557358299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975f0f2b6531e29f1c84e99f1b51ef8,-0.378598961111836,NA,NA,NA,-0.378598961111836,-0.378598961111836,-0.378598961111836,-0.378598961111836,NA,-0.378598961111836,NA,NA,-0.378598961111836,-0.378598961111836,-0.378598961111836,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.378598961111836
dfd42bc974d222dd5ad90c5cb821ea9f,-0.794738721045987,NA,NA,NA,NA,-0.794738721045987,NA,-0.794738721045987,NA,NA,-0.794738721045986,NA,-0.794738721045986,-0.794738721045987,-0.794738721045986,-0.794738721045986,-0.794738721045987,NA,-0.794738721045987,-0.794738721045987,NA,-0.794738721045987,NA,NA,-0.794738721045986
d118b7c3d72336f415f6fd5cb32f09cd,NA,NA,NA,-1.16400519266421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402a73062d97f0b27090eb04304c7b70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601355507676986,NA,NA,NA
0cd20ba2ac8d992671c5d149bc4b274a,NA,NA,NA,NA,-1.21344713994684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918aacff114c0defcef36b73158f1b8a,NA,-0.810550278239933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.810550278239933,NA,NA,NA,NA
bf321c05d79f766c0099afb9ecc42f52,-0.652157026387722,NA,NA,NA,NA,NA,NA,-0.652157026387722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.652157026387722,NA,NA,NA,NA,NA,NA
12e2bb64d262590c8c32d2b090882e42,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.722788577476915,-0.722788577476916,NA,NA,-0.722788577476914,NA,NA,NA,NA,NA,-0.722788577476915,-0.722788577476914,NA,NA,NA,-0.722788577476915
90c0cc454bd02e7b2c2c8c12536e5e7e,NA,NA,NA,NA,NA,-0.745134874628688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fe416c72555516ceb55c78ab742fef48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.801968552622849,-0.801968552622849,NA,NA,-0.801968552622849,NA,NA,-0.801968552622848,-0.801968552622849,NA,NA,-0.801968552622849,NA,NA,NA
120eba657e42a11a5c29f97b90f02035,-0.706976501586599,-0.706976501586599,-0.7069765015866,-0.7069765015866,-0.7069765015866,-0.706976501586601,NA,-0.706976501586599,-0.7069765015866,-0.7069765015866,-0.706976501586599,NA,-0.7069765015866,-0.7069765015866,-0.706976501586601,-0.706976501586601,-0.7069765015866,-0.706976501586601,-0.7069765015866,-0.706976501586599,-0.7069765015866,-0.7069765015866,-0.7069765015866,NA,-0.7069765015866
9b6ed1d4f601b4bdb5e89ba85c4a46bb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91666498608492,NA,NA,NA,NA,NA,NA,NA,NA,-0.916664986084921,-0.916664986084921,NA,NA,NA
0dbf3aec3a34b218a94919344c9110ad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.93118162352262,NA,NA,NA
198a0d72458edf8c66d7b60ec7012726,NA,NA,NA,-0.845639496021392,-0.845639496021392,-0.845639496021392,NA,NA,NA,-0.845639496021392,-0.845639496021391,NA,-0.845639496021392,NA,-0.845639496021392,NA,-0.845639496021392,NA,-0.845639496021393,NA,-0.845639496021391,-0.845639496021391,-0.845639496021391,NA,-0.845639496021392
f6c4e6b5e86cd360aeaa7703eb740594,NA,NA,NA,NA,NA,NA,NA,-0.993769601120741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9ad5545aca6720e5977c0f7c1956669a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.874275142279684,NA,NA,NA,-0.874275142279683,NA,-0.874275142279684,-0.874275142279684,NA,NA,NA,NA,NA,-0.874275142279684,NA
668db00250908b84ac960ca6e4af76c4,NA,NA,NA,NA,-0.513163094741699,NA,NA,-0.513163094741699,NA,NA,NA,NA,NA,NA,NA,NA,-0.513163094741699,NA,NA,NA,NA,NA,NA,NA,NA
f774a22d8aaecd6c6a93a94c33c9a51f,NA,NA,NA,NA,NA,NA,NA,NA,-0.529663246705247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5aeb19d9399d9af44430d4538e62e3a4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.603372748031589,NA,NA
fcd80f0cf279eff3c50b66a78d98beeb,NA,NA,NA,NA,-0.401290458191727,-0.401290458191727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5025b09c42b7209d3823b2ba73c5e6de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45441289032198,NA,NA,NA
a23445cf50766c9c2f4964be5b1e882a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.714103068252055,NA,NA,NA
d2d22b52c35893145e3f3dbb4d46aadf,NA,NA,NA,NA,NA,-0.550919963307467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2a39f0b75d31d00b3136b2edbe82962e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.522686197275749,NA,NA,NA,-0.522686197275749,NA,NA,NA,NA,NA,-0.522686197275748,-0.522686197275749,NA,-0.522686197275749,-0.522686197275749
0ad0618ecde237b40dd71e5296aae878,NA,NA,NA,NA,-0.661417437046125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cc60312357314937af544b9333c06feb,NA,NA,NA,-0.495905833757122,NA,NA,NA,NA,-0.495905833757122,-0.495905833757122,-0.495905833757122,-0.495905833757122,-0.495905833757122,-0.495905833757122,-0.495905833757123,-0.495905833757123,-0.495905833757122,-0.495905833757122,NA,NA,-0.495905833757122,-0.495905833757123,-0.495905833757122,-0.495905833757122,-0.495905833757122
d95952e95e9eed3bd8972d84c80bfb26,NA,NA,-0.565929833853252,NA,-0.565929833853251,-0.565929833853252,NA,-0.565929833853252,-0.565929833853251,NA,NA,NA,NA,NA,-0.565929833853252,NA,NA,NA,NA,-0.565929833853252,NA,NA,NA,NA,NA
5725a3cf5bc2a845cf21e6f2f554346f,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.424979643207491,NA,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.424979643207491,-0.42497964320749,-0.424979643207491,NA,NA,-0.424979643207491,NA,NA,-0.424979643207491,-0.424979643207491
0435511639a585c9bd711a606b0a5cb8,NA,NA,-0.484185051779813,NA,NA,-0.484185051779814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
995dbe5af52cdc52f805bbe796ec6277,NA,-0.488418750039914,NA,NA,-0.488418750039914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5c81084e84382ea2e5aa0c1b0c17edcd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184220838014874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
818eaf6003ed9b69c42be736ecd82444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429017176865292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21d415a8dd7caa259f5dadc5309559b3,NA,NA,NA,NA,NA,0.171450546997238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2c5cad3247054364a83a5b0c3c875927,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31383646046313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4bb7f584da3b3e0e770440ddbb0db4ff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205137292557748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f3ca160c8e7643a2f77907621651fe1d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132877658722218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6421ce8ed0e633872f523e45f57a9a41,0.269158181948272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580b81cb09f5d6ca7cc2b36bba4e044e,NA,NA,NA,NA,NA,NA,NA,NA,1.30133844889991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72100754043cc83ab23e75f3e389b206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626700070609483,NA,NA,NA,NA,NA
ce6dbec6348b779290f7a72f3512b4c2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.662383826056625,NA,NA,NA,NA,-0.662383826056624,NA,-0.662383826056624,NA,NA,-0.662383826056625,NA,NA,NA,NA
33c0033921a1073c31ff37dd53506764,NA,NA,NA,NA,NA,-0.219673243182695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8cb4ccd83cb9625c4d095d86751ca598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08315929516748,NA,NA,NA,NA,NA,NA,NA,NA,-1.08315929516748,-1.08315929516748,NA,NA,NA
c2206e34fecf86d83e155f79286245a2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.718464724642431,-0.718464724642431,-0.718464724642432,NA,-0.718464724642432
f164897c2b9c511e4d43b0875742716f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.845947350719105,-0.845947350719105,-0.845947350719105,-0.845947350719105,-0.845947350719105,-0.845947350719105,-0.845947350719105
a9bae9250a2c8cccfee4adc88caa4947,-0.57187474084591,NA,NA,NA,NA,NA,-0.57187474084591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad8664f21c744d16b06f829014b5511c,-0.947905222037501,NA,NA,NA,NA,NA,-0.9479052220375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41601343e5fada6be4ebd4bcd85871ec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.696097360842287,-0.696097360842287,-0.696097360842288,NA,NA,-0.696097360842288
dc833156df5cf571bb4d9ffca16a6fd9,-0.879903104755173,-0.879903104755172,NA,NA,-0.879903104755172,-0.879903104755173,NA,-0.879903104755172,-0.879903104755172,-0.879903104755172,-0.879903104755172,-0.879903104755172,-0.879903104755172,-0.879903104755172,-0.879903104755172,-0.879903104755171,-0.879903104755173,-0.879903104755172,-0.879903104755172,-0.879903104755171,-0.879903104755172,-0.879903104755173,-0.879903104755172,-0.879903104755172,-0.879903104755172
b3792e6c4190d757bb83c3d73e7b09fb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2829926448955,NA,NA,NA,NA
5513467c0cf6e059e077a0649442a372,NA,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,NA,NA,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,NA,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729,-1.08878601495729
a9947df9d7d66b6f43479bf91ea6a8b4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.757332624088987,NA,NA,NA,NA,NA
c4b069153ae53489ea1cbfb2de1cfb1d,NA,NA,NA,NA,-1.21714262545951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21714262545951,NA,-1.21714262545951,-1.21714262545951,-1.21714262545951,NA,NA
3b38999bdbf762d48005d1e4f7a5de40,NA,NA,NA,NA,NA,-0.992314039681374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.992314039681375,NA,NA,NA,NA,NA
74a26e97b02fcab82b0d346de4920f75,NA,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,NA,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026,-1.35312636508026
751b7c882373095e9867a6a2113c6008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.947186007947356,-0.947186007947357,-0.947186007947356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
be04e5a5f333faeeb89b7922cc154ccb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.984242888892905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a5366d90ed83122c2cd2ffd1d224e080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.199571172289897,NA,NA,NA
09de3dde6c465b74bcb8e6f8a478e4e0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.322760190522974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7a328d13daf11e18b323d43849941cb5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.634760604564798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19cfae49439c1146c19fe4c686804250,NA,-0.638861118967678,NA,NA,-0.638861118967678,NA,NA,NA,-0.638861118967678,-0.638861118967678,NA,NA,NA,NA,NA,-0.638861118967678,NA,NA,-0.638861118967677,NA,-0.638861118967678,-0.638861118967678,NA,-0.638861118967678,-0.638861118967679
6a69e615e68b69ad25a883541756ac57,NA,NA,NA,NA,-0.82180864204223,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82180864204223,NA,NA,NA,NA,NA,NA,-0.82180864204223,NA,NA,NA
4bc3351a4fd8d95376d9111d0b177405,NA,NA,NA,NA,-0.667981960551798,-0.667981960551798,NA,NA,NA,NA,NA,-0.667981960551798,NA,NA,NA,-0.667981960551798,NA,NA,NA,-0.667981960551798,-0.667981960551799,-0.667981960551798,NA,NA,-0.667981960551799
afe177db68872b66bfc1a2e7c3c1a804,NA,-0.154256799574521,-0.154256799574521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.154256799574521,NA,NA,NA,NA,NA
d19dbb0e1566e9a2d91adda6f64e0232,NA,NA,NA,NA,-0.281907936671717,NA,NA,NA,NA,-0.281907936671717,NA,NA,NA,NA,NA,NA,NA,NA,-0.281907936671717,-0.281907936671717,-0.281907936671717,-0.281907936671717,-0.281907936671717,-0.281907936671717,-0.281907936671717
ab530a2ac42796a94172e3cb293c4af4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55211881795694,NA,NA,NA,NA,NA,NA,NA
5b3931b12e1d1cc6c7b580e2eaddfa2d,-0.589536749246344,NA,NA,NA,NA,-0.589536749246344,NA,NA,NA,NA,-0.589536749246344,-0.589536749246344,NA,NA,NA,NA,NA,NA,NA,-0.589536749246344,NA,-0.589536749246344,NA,NA,NA
fa7607154e14eafa918c6c01fb6e1cd5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56998877455757,NA,NA,NA,NA,NA
f6a6d568071d44e612854548340d94c2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.626872283421688,NA,NA,NA
06edc6995d4bf5ebf47b5101a21811b7,NA,NA,NA,-0.429286065770876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.429286065770877,NA,-0.429286065770876,NA,NA,-0.429286065770877,NA
e0351a80597a9e6826915919f3733335,NA,-0.270518653296429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afa9c1222a2699b795d48303c5806485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28297287442974,NA,NA
2db1b56ac8b25cad1820b06e7c7804c9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53705809105535,NA,NA,NA,NA,NA,NA
54c7d7bd298a67fa3ce9ba3f6482f941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34768050454934,2.34768050454934,2.34768050454934
b1355d7181e1c1d77f225a7b092a370f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75411269158615,NA,1.75411269158615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11478b24401003fc5e3be3d3c8aafcb9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89288107175294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743c8f5f1f4de44c5c426b7ef786ee21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38748698768659,NA,NA
5efa4b09ba66c55a06360d82efd43eba,3.56486147252983,3.56486147252983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2b782fa1dc46b3617114a96c15f51320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35733885427074,NA
1a73ba8025604df48b68f34d9212ef0d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51416030050495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
adcd3795964b4cf90925ef467b17e73d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69759130280035
01fb680ad24affe9e03d06e66cc773f6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.260030516915972,NA,NA,NA,-0.260030516915972,NA,NA,NA,NA,NA,NA
d0a2415054accbfa24d9c896046f79c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193121698780286,0.193121698780285,NA,0.193121698780286,0.193121698780286,0.193121698780285,NA,0.193121698780286,NA,0.193121698780286,NA,NA,NA,0.193121698780285,0.193121698780285,NA
386f10b24de1f424c1e11bab3ca510e0,NA,-0.0844086734028933,NA,NA,NA,NA,NA,NA,-0.0844086734028931,NA,-0.0844086734028932,NA,-0.0844086734028933,-0.0844086734028928,-0.084408673402893,NA,-0.0844086734028932,-0.0844086734028928,-0.084408673402893,NA,NA,NA,NA,NA,NA
0424ee93cfcd1137359574021294b6d5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.234868115570565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fee0ee5e4fc29278fbc75e1d97b2e60e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.345803523186649,-0.345803523186649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02ebbca8dde221104efc62afa66a8540,NA,NA,0.405444731648934,NA,0.405444731648934,NA,NA,NA,NA,0.405444731648933,NA,0.405444731648934,0.405444731648934,0.405444731648933,0.405444731648934,0.405444731648934,0.405444731648934,0.405444731648933,0.405444731648934,NA,0.405444731648934,NA,0.405444731648934,0.405444731648934,0.405444731648934
c90dc4744bbc9d8fe3343a8476ee3c3f,-0.128348680470763,-0.128348680470763,NA,NA,NA,NA,NA,NA,NA,NA,-0.128348680470763,NA,-0.128348680470764,-0.128348680470763,-0.128348680470764,NA,-0.128348680470764,NA,NA,NA,NA,NA,NA,NA,NA
7ff1da46be2fc4e039b33eb3ee6cad6f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0788448185337206,-0.0788448185337204,-0.0788448185337204,NA,-0.0788448185337196,NA,NA,NA,NA,NA,NA,NA,NA
0ea7643c7ed97a968ae1c6427a34cd53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0363209226323798,NA,NA,NA,-0.03632092263238,NA,NA,NA,NA,NA,NA,NA,NA
c54284b907948329e83fd48805ca1ec1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567312665171442,0.567312665171441,NA,NA,0.567312665171442,0.567312665171442,NA,NA,NA,NA,NA,NA,NA
d3eadcc123222e011df39d684729c75e,NA,NA,NA,NA,-0.137485034011978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7d5926404952d7e9eb7df30a82b82fa9,NA,0.0258056495702746,NA,0.0258056495702745,0.0258056495702746,NA,NA,NA,NA,NA,NA,NA,0.025805649570274,0.0258056495702746,0.0258056495702744,NA,0.0258056495702749,NA,0.0258056495702745,NA,NA,NA,0.0258056495702741,0.0258056495702747,NA
1e1c720379d4a87e2cf4ed65eec1d551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0500437473047974,NA,NA,NA,NA,NA,NA
1eae0ffdb6a1b736a7f8587bb9d01313,NA,NA,NA,NA,-0.126899756551165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f2eb77217e7703668059fd4da6f80361,-0.116957753174192,NA,NA,NA,-0.116957753174192,NA,NA,-0.116957753174192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ee22f3905326e2bb8b8b6b051caf4c8b,NA,NA,NA,NA,-0.18389409903778,NA,NA,-0.18389409903778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18389409903778,NA,NA
d454a7d888d963fbed0aaee0c09237f2,0.060373598905636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0603735989056358,0.0603735989056358,0.0603735989056363,NA,NA,NA,NA,NA,NA,NA,0.060373598905636,NA,NA
f220265b1569bbbdf7fd62b1e017002b,-0.287845319795437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
045742c6ad2206cbbe3e7036dd2aa305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0450936423296298,-0.0450936423296297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c2f82ab91a5d09c2349d96892a9a5c4,NA,NA,NA,NA,0.0447677983279195,NA,NA,NA,NA,0.0447677983279195,NA,NA,NA,NA,NA,NA,0.0447677983279196,NA,NA,NA,NA,NA,0.0447677983279196,NA,NA
d1b1c255551012daed8ff39350ebd5e2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136725518879213,0.136725518879213,0.136725518879213,NA,0.136725518879213,NA,NA,NA,NA,NA,0.136725518879213,NA,NA
4caf79070cb0666bc47766904eb2b010,-0.0701401853279882,NA,NA,NA,-0.0701401853279881,NA,NA,-0.0701401853279879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0701401853279877,-0.0701401853279878,NA
b2677ce67a85c39d9b68df582536a00b,-0.148231239685553,NA,NA,NA,-0.148231239685553,NA,NA,-0.148231239685553,-0.148231239685553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.148231239685552
e23668542475c67c93613fa521d5c66d,1.59590516448149,1.59590516448148,NA,1.59590516448148,1.59590516448148,NA,NA,1.59590516448148,1.59590516448148,1.59590516448149,1.59590516448149,1.59590516448148,NA,1.59590516448148,1.59590516448148,1.59590516448149,1.59590516448149,1.59590516448148,NA,NA,NA,NA,1.59590516448148,1.59590516448149,1.59590516448148
c81609bc41a4b212c8397912e33fef4c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.381882217638079,NA,NA
f5498d24c0ccd5269d479c021e0c6b87,NA,NA,NA,NA,NA,NA,NA,-0.31473359161614,NA,NA,NA,NA,NA,NA,-0.31473359161614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
