,s20230901019,s20230901020,s20230901021,s20230901022,s20230901023,s20230901024,s20230901025,s20230901026,s20230901027,s20230901028,s20230901029,s20230901030,s20230901031,s20230901032,s20230901033,s20230901052,s20230901053,s20230901054,s20230901055,s20230901056,s20230901057,s20230901058,s20230901059,s20230901060,s20230901079,s20230901080,s20230901084,s20230901085,s20230901086,s20230901087
19964ea015e350b751f2832d140b42c5,NA,NA,NA,-0.254505293557806,-0.254505293557806,NA,-0.254505293557806,NA,-0.254505293557806,NA,NA,NA,-0.254505293557806,NA,NA,NA,NA,NA,-0.254505293557806,NA,-0.254505293557806,NA,NA,NA,-0.254505293557806,NA,NA,NA,NA,NA
b194001dcab60e262207b6ef37a43584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.292873632804483,NA,NA,NA,NA
c18785cc80b4ba96561a0fdbd3907329,NA,NA,0.0131004101006919,NA,0.0131004101006919,0.0131004101006922,0.0131004101006919,0.0131004101006923,NA,0.0131004101006919,0.0131004101006919,NA,NA,0.0131004101006919,NA,NA,NA,NA,0.0131004101006915,0.0131004101006925,0.0131004101006927,0.013100410100692,0.0131004101006918,NA,NA,NA,NA,NA,0.0131004101006923,NA
8451e2ee52db0829157d35f7ad95fa33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.430032088000122,NA,-0.430032088000122
92c20fe4066a9934f5b6460d5d6aff21,NA,NA,-0.369138367194318,NA,-0.369138367194318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.369138367194319,-0.369138367194318,NA,NA,NA,NA,NA,NA,NA,NA,NA
75c249a45782e573df190a927cba3a8d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.429777309755723,NA,-0.429777309755722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1b12d3fe4e14ff15d5abb72be10931ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157843909181947,0.157843909181948,NA,NA,0.157843909181948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3edb902735146f4dea645c572dbdb02a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34400975536544,NA,NA,NA,NA,NA
eb1055062ace4506ad67818afd820a54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0204351429326231,NA
400e7b0a497b230984f139d633a42ee2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0164612635495777,-0.0164612635495769,NA,NA,NA,NA
e1af8043b608e15e10b1caa495df3a14,0.450991848975637,0.450991848975636,NA,0.450991848975637,NA,0.450991848975637,0.450991848975637,0.450991848975636,0.450991848975637,0.450991848975637,0.450991848975636,0.450991848975637,0.450991848975636,0.450991848975637,0.450991848975636,NA,NA,NA,NA,NA,NA,0.450991848975637,NA,NA,NA,0.450991848975637,0.450991848975637,NA,0.450991848975637,NA
f6834fc67bcad69bcd5bb24b9cbb3856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.884305412882557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbb2b19b1130a0499927c74d9869bc8e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300870018532533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300870018532533,NA,-0.300870018532532
4006081a5b61e97224087775bab2fa44,0.197118798333581,0.197118798333581,NA,0.197118798333581,NA,0.197118798333582,0.197118798333582,0.197118798333582,0.197118798333581,0.197118798333582,0.197118798333582,0.197118798333583,0.197118798333582,NA,0.197118798333581,0.197118798333581,0.197118798333582,0.197118798333581,0.197118798333581,NA,NA,0.197118798333582,NA,0.197118798333581,NA,NA,NA,NA,NA,NA
3a3cba70f5d25c90ab5c5dd14dc44558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714863826775083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5830e9177001d3ec14de5a2ba157fb76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.597611320999444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4f5b22deaa2ed38d6d41872b82aa0937,0.00933725338805129,NA,0.00933725338805156,0.00933725338805141,0.00933725338805162,0.00933725338805159,0.00933725338805172,0.00933725338805165,0.00933725338805165,0.00933725338805156,0.00933725338805171,0.00933725338805156,NA,0.00933725338805149,NA,NA,NA,0.00933725338805129,0.00933725338805154,0.00933725338805153,0.00933725338805161,0.00933725338805133,0.0093372533880513,NA,NA,NA,0.0093372533880517,NA,0.00933725338805155,NA
2330d5de92ae91adc84d797e55e41055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.465875306291675,NA,NA,NA,NA
b9237d58bd99644e6a0dccecddf54ffc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.456857422262254,-0.456857422262254,NA,NA,NA,NA
cd204224d29b621c83431509120122bb,NA,-0.221540894903638,NA,-0.221540894903638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
042538ea715eca3642c4e2fe66f9084d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175034711074567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175034711074567,NA,NA,NA,NA,NA
1eebc9a9a74a9e6d87faf669f27fd6a4,0.0943175045028794,NA,NA,NA,NA,NA,0.094317504502879,0.0943175045028789,0.0943175045028796,NA,0.094317504502879,0.0943175045028795,NA,NA,0.0943175045028794,0.094317504502879,0.0943175045028794,0.0943175045028797,0.0943175045028795,NA,0.0943175045028798,0.0943175045028791,0.0943175045028797,0.0943175045028791,NA,NA,NA,NA,NA,NA
eea7cac88b3abe40ba4bc9fd0dcf511a,NA,NA,NA,NA,NA,-0.445433140846636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88fc32bd5f06cbd1aa112f777245c4be,NA,NA,NA,NA,NA,NA,NA,NA,-0.24374564027507,NA,NA,NA,-0.24374564027507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20e4cf34613cf7de06596720c9c4783c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138319827514368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2c4e37b6aab67ca07f24cd4f434cc537,NA,NA,NA,-0.131811147667092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9ad54b43a898e93ffd1c2fe1b0edf412,NA,0.15755842678777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60d535adcc06c46b1a26a01f21c36f14,0.228399913097886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228399913097886,NA,NA,NA,NA
a5037c7dd7c625642e602c71b2eb51b9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0394127365133063,NA,NA,NA,NA,NA,NA,NA,NA,NA
7fcc594f077ee530bedf008fe58545e5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0798979196870453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dcd1af3d25fb89715c09acb30e396cd1,0.411710934702523,0.411710934702524,NA,0.411710934702523,NA,0.411710934702523,0.411710934702523,NA,0.411710934702523,NA,NA,NA,0.411710934702524,NA,0.411710934702524,NA,NA,NA,NA,NA,0.411710934702523,NA,NA,NA,NA,NA,NA,NA,0.411710934702522,NA
250f58e99da73be49b4b631c9c434350,NA,0.111443471032431,NA,NA,NA,NA,NA,NA,NA,NA,0.111443471032431,NA,0.111443471032431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07bc31c587c1045bd9d559e8d964352c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619156534138478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619156534138477,0.619156534138479,NA
49861d82dea9d4f80bb19cc01e998153,NA,NA,NA,NA,0.395584415218027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aed40fa9956c7f1fb89814a715030e9c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223876863911438,NA
74b77b13c21d114d43ebf21a47e16e3a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029205785186319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3d2e5591c2e4d61b03d6606785239b0b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103680401432439,NA
16d8e7ef5f07bfbcc0ec0fb24d1f392f,NA,NA,NA,0.0470156361824181,NA,NA,0.047015636182418,NA,NA,NA,NA,NA,0.0470156361824185,NA,0.0470156361824183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e807422b8825f488c50c720d077dfbcd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40010307961469,0.40010307961469,0.400103079614689,NA,0.40010307961469,NA
860b56050a7c5910ba58e0443090bf12,0.18998042015251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18998042015251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6c5a8823b32a40e16f10c45ef5484739,NA,-0.0291712755273672,NA,-0.029171275527367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35a30c8cd3b5887bbf072033fa1572fd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0800185774182275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8b3ca0c19b2e9df3da50d2acae5ff325,NA,NA,NA,NA,NA,NA,NA,NA,0.185958343722424,0.185958343722423,0.185958343722424,NA,NA,NA,0.185958343722424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e47b0b3a9809dbb59e22bb5fbcd231aa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.240438883392629,-0.240438883392628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55fe893454a1afa5e7efc0586100263e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.150138146923136,NA,NA,NA,NA,NA
158cb9af36207de776536d0408e4b260,NA,-0.15634573497835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94b4086b35cdc03c28942764dd300c92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0780108850332344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
004ecf8543bef7ce2a68a8f9859a86c8,NA,NA,NA,NA,0.133509135118311,0.133509135118311,NA,NA,NA,NA,NA,NA,NA,0.133509135118311,0.13350913511831,NA,NA,NA,NA,0.133509135118311,NA,NA,NA,NA,NA,0.13350913511831,0.133509135118311,0.133509135118311,0.133509135118311,NA
eed13135a5cc23a72a79ecc01dd13612,NA,NA,NA,NA,NA,NA,NA,-0.608428438155483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358559a3db36df9cd3bee4302dcdd9c6,-0.648243063921314,NA,NA,-0.648243063921314,NA,NA,-0.648243063921314,NA,NA,-0.648243063921314,NA,NA,NA,NA,NA,-0.648243063921314,NA,NA,-0.648243063921314,NA,NA,-0.648243063921314,NA,-0.648243063921314,NA,NA,NA,NA,NA,NA
b3c95ec1ffb8885c4baea4ff206f2d19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.687602598456847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95389deaa8cfd403e0c01f492b0785fa,NA,-0.429629940294069,NA,-0.429629940294069,NA,-0.429629940294069,NA,NA,NA,-0.429629940294069,-0.429629940294069,-0.429629940294069,NA,-0.429629940294069,-0.429629940294069,NA,-0.429629940294069,NA,NA,NA,NA,NA,NA,-0.429629940294069,-0.429629940294069,NA,NA,-0.429629940294069,NA,NA
8f3153874efdd5e1c0094e36bcde2270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.573891283158624,NA,NA,NA,NA,NA,NA,-0.573891283158624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d466c470f29df31ce07c4f85196eec6d,NA,NA,-0.4113052003316,NA,NA,NA,-0.4113052003316,-0.4113052003316,-0.4113052003316,NA,NA,NA,NA,NA,NA,-0.411305200331599,NA,NA,NA,NA,NA,-0.4113052003316,-0.4113052003316,NA,NA,-0.411305200331599,-0.4113052003316,NA,-0.4113052003316,NA
901b0f172c02377ef51d9700ff0c6ae2,-0.406009310581318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d8cea4f6ffd2d704cd101b64fb0533be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146206552396158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146206552396159,NA,NA,0.146206552396158,NA
dc81e53781cc0a2973e702a79c6c7a7c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784784266229094,0.784784266229093,NA,NA,NA,NA,NA,0.784784266229093,NA,NA,NA,NA,NA,NA
f1310b419ad3f9cf3874d63ee8ef6b20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37697425627743,NA,NA,NA,NA,NA,NA,NA,NA
30cd10914aae368ddc83e94b79539cee,0.719615039378736,0.719615039378736,NA,NA,NA,NA,NA,NA,NA,0.719615039378736,NA,0.719615039378734,0.719615039378736,NA,NA,0.719615039378735,0.719615039378737,0.719615039378735,NA,NA,NA,0.719615039378735,0.719615039378735,NA,NA,NA,NA,NA,NA,NA
7f84fd7fa8136e16b4199e06990c67d9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183427256714846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1aae60ee58660919702d1db89c7a10cb,NA,NA,NA,0.138200779750424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0fa078026bc8df81d4d89eab4a2e93fc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0873651458765294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0873651458765291,NA,NA,NA,NA,NA,NA
95f68c9c54b7f4721a91a5113b87e8f8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.188823321713889,NA,NA,NA,NA,NA,NA,NA,NA
e0f84b9dbd31f1a0c14c05c3b8695d55,NA,0.155968458520501,NA,NA,NA,0.1559684585205,0.155968458520501,NA,0.155968458520501,NA,0.1559684585205,0.155968458520501,NA,NA,NA,0.155968458520501,0.155968458520501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eb22cc76d6af9469a959a2c983ee518c,NA,NA,NA,0.0276247679138805,0.0276247679138811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2249d5bdc5de72a95bb98cd0b47838f2,NA,NA,NA,NA,NA,NA,0.117008963479518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647c15408418ca3390ff2ba5762fe459,NA,NA,NA,NA,NA,NA,NA,-0.282474152464831,NA,NA,NA,NA,-0.282474152464831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82925e9db7be2cb5f77c0e5fa9e09947,NA,0.0444985303424042,NA,NA,NA,NA,NA,NA,NA,0.0444985303424039,NA,NA,0.0444985303424043,NA,0.0444985303424043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
af16e047f5fa128cd5a3166ce67e4220,0.0526557694007402,NA,0.0526557694007403,0.0526557694007409,NA,0.0526557694007404,NA,0.0526557694007405,0.0526557694007404,0.0526557694007401,0.0526557694007403,0.0526557694007403,0.0526557694007407,NA,0.0526557694007405,NA,0.0526557694007405,NA,NA,NA,NA,NA,NA,0.0526557694007406,NA,0.0526557694007404,0.0526557694007404,0.0526557694007406,NA,NA
98df80cbf8e3f61f88a0d44f6ff8ed3f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.337776926602069,NA,NA,NA,NA,NA,NA,-0.337776926602069,NA,NA,NA,NA,NA,NA,NA
a1bf3c48e5829b62fef05057861dba53,-0.073384602529212,-0.0733846025292119,NA,-0.0733846025292118,NA,-0.0733846025292117,-0.0733846025292116,-0.0733846025292117,-0.073384602529212,-0.0733846025292114,-0.0733846025292118,-0.0733846025292118,NA,NA,-0.0733846025292114,-0.0733846025292117,-0.0733846025292119,-0.0733846025292118,-0.073384602529212,NA,-0.0733846025292118,-0.073384602529212,-0.0733846025292114,-0.0733846025292118,NA,NA,NA,NA,NA,NA
cbe1c24cfa6af8115cb2e432a0cb9402,NA,NA,NA,NA,NA,NA,NA,-0.549050629538788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30351fdeb365a44a9923fbd316733aba,NA,NA,NA,-0.472306597123894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953e160255522d1444d857a58974242d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.265096286844633,NA,NA
5bef1bc41612c48aad7de6caa8dc595c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.281664188267939,-0.28166418826794,-0.28166418826794,NA,-0.281664188267939,-0.28166418826794
ec666adc70f266478aa45fff82f1c938,NA,-0.174418717125638,NA,NA,NA,NA,NA,NA,-0.174418717125638,-0.174418717125638,NA,NA,-0.174418717125638,NA,-0.174418717125638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630f5099a2eb0cc34744b5371a733895,-0.183604788354045,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.183604788354044,-0.183604788354044,NA,NA,-0.183604788354045,-0.183604788354044,-0.183604788354044,NA,-0.183604788354045,NA,NA,-0.183604788354045,NA,NA,NA,NA,NA,NA,NA,NA
e84275aafde14c11f7c60b35f20bc267,NA,-0.413159384950324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.413159384950324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
096ac489634241b79e521c58f3042849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485682330489197,NA,0.485682330489197,NA,NA
5f7f8425dfdfcefac9717fae45d3a0e0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219330587859422,NA,NA,NA,NA,NA,NA,NA,NA
191d74668ecd3d231bbe207e4b6ffdba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193941792044862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f6c6b076607d608ec238a9c5af86217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341024743009458,NA,NA,NA
7109361011fd31892490d425b0218852,-0.398223595769223,NA,NA,NA,-0.398223595769223,NA,-0.398223595769223,NA,NA,NA,NA,NA,NA,-0.398223595769223,NA,NA,NA,NA,NA,NA,-0.398223595769223,-0.398223595769223,NA,NA,-0.398223595769223,NA,NA,NA,NA,NA
7bcca6249fcea3f05c6368a67642cc1d,NA,NA,-0.409157705675016,NA,NA,-0.409157705675016,NA,NA,NA,NA,NA,NA,-0.409157705675016,NA,-0.409157705675016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.409157705675016,-0.409157705675016,NA
1b72ccf6cbf4014475c3cff9a5e30ede,NA,-0.280194269857033,NA,NA,NA,-0.280194269857033,NA,NA,NA,NA,NA,-0.280194269857033,-0.280194269857033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eea95fe7376663f9c50ad365c6de5108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141115717361865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c6f2cc07682950ab23c46cff8948bae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0244183305165892,NA,NA
68959cf4a3966e735b93a49b73573c49,NA,NA,NA,NA,-0.0397429584785227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990736cdcc82cb9f0855dd9dc5db1a5,NA,-0.0529835806529341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0529835806529342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8beb694c412d6b64956b2360ced7069e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107028630832746,-0.107028630832746,NA,NA,NA,NA,NA,NA
f022fa7826c095ac1b7d72640e466220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0239483364229362,NA,0.0239483364229359,NA,NA,NA,0.0239483364229357,NA,0.023948336422936,NA,NA,NA,NA,NA,NA
acc159f345d7d1acbe994a31d961d400,NA,0.192686336670297,NA,0.192686336670298,NA,NA,0.192686336670297,0.192686336670297,0.192686336670298,0.192686336670297,0.192686336670299,0.192686336670297,NA,NA,0.192686336670297,NA,NA,NA,NA,NA,NA,NA,NA,0.192686336670297,NA,NA,NA,NA,NA,NA
891a4977c11aebdfc3b177606bcffcf9,-0.163309538415409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.163309538415409,NA,NA,NA,NA,-0.163309538415409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bde9083041cff44352d59a915f3fe27e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1342302625682
0823c427a291effa3ccbe87b96f2826a,0.28699434994994,NA,NA,NA,NA,NA,0.28699434994994,0.286994349949941,0.28699434994994,0.28699434994994,0.28699434994994,0.28699434994994,NA,NA,0.28699434994994,NA,NA,NA,NA,NA,NA,NA,NA,0.286994349949941,NA,NA,NA,NA,NA,NA
dbcc2f9505f8230dbcb902086c11f5a2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0371130765874468,0.0371130765874467,NA,0.0371130765874472,NA
a608a8405317f06d1ea98e86636d301e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235803974306324,0.235803974306324,NA
b766873cc3830d2ccc1bd918caea505b,NA,NA,NA,NA,NA,-0.121597800422814,NA,-0.121597800422814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.121597800422814,NA
12bf2c77b9e41fecd445197286657b2d,0.0861300296002262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086130029600226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0861300296002261,NA
c630b2c3c028752c233b408d0dd72656,-0.451225941580972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d58065558ff97d957afafa058d65bbed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.298426520855373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aaf417da9c1e6b8393e7a547cf3aee0b,NA,NA,NA,NA,NA,-0.185637164024899,-0.185637164024898,-0.185637164024899,NA,NA,NA,NA,NA,NA,NA,-0.185637164024898,NA,NA,NA,NA,NA,NA,NA,-0.185637164024898,NA,NA,NA,-0.185637164024899,NA,NA
8211a56964c937924388ab62d06c3b8e,-0.291921901523016,NA,NA,-0.291921901523016,NA,NA,NA,NA,NA,NA,-0.291921901523017,NA,-0.291921901523017,NA,NA,NA,NA,NA,NA,NA,NA,-0.291921901523017,NA,NA,NA,-0.291921901523017,NA,NA,NA,NA
