,s20230901010,s20230901011,s20230901012,s20230901013,s20230901014,s20230901015,s20230901016,s20230901017,s20230901018,s20230901043,s20230901044,s20230901045,s20230901046,s20230901047,s20230901048,s20230901049,s20230901050,s20230901051,s20230901070,s20230901071,s20230901072,s20230901073,s20230901074,s20230901075,s20230901076,s20230901077,s20230901078
C28H24O16,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,NA,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,NA,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669,-0.12359467833669
C31H30O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24725448984401,3.24725448984401,3.24725448984401,NA,3.24725448984401,3.24725448984401,3.24725448984401,3.24725448984401,NA,3.24725448984401,3.24725448984401,NA,3.24725448984401,3.24725448984401,3.24725448984401,3.24725448984401,3.24725448984401,NA
C29H26O15,0.394503689183221,0.394503689183221,NA,0.394503689183221,0.394503689183221,NA,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,NA,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221,0.394503689183221
C30H26O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0277301055669511,-0.0277301055669511,-0.0277301055669511,-0.0277301055669511,-0.0277301055669511,-0.0277301055669511,-0.0277301055669511,-0.0277301055669511,NA,-0.0277301055669511,-0.0277301055669511,NA,-0.0277301055669511,-0.0277301055669511,NA,NA,-0.0277301055669511,-0.0277301055669511
C31H28O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114661710043163,-0.114661710043163,-0.114661710043163,-0.114661710043163,-0.114661710043163,-0.114661710043163,-0.114661710043163,-0.114661710043163,NA,-0.114661710043163,NA,NA,-0.114661710043163,NA,-0.114661710043163,-0.114661710043163,-0.114661710043163,-0.114661710043163
C30H28O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29508231208562,0.29508231208562,0.29508231208562,0.29508231208562,0.29508231208562,0.29508231208562,0.29508231208562,0.29508231208562,0.29508231208562,0.29508231208562,NA,NA,0.29508231208562,0.29508231208562,0.29508231208562,0.29508231208562,NA,0.29508231208562
C30H26O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488207524457298,0.488207524457298,NA,0.488207524457298,0.488207524457298,0.488207524457298,0.488207524457298,0.488207524457298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C27H26O14,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,NA,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189,-0.194297354284189
C28H26O15,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,NA,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,NA,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099,-0.249104377502099
C28H28O15,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,NA,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402,0.269066018641402
C29H30O15,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,NA,-0.511980954939462,NA,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,NA,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462,-0.511980954939462
C29H28O15,-0.363888513534504,-0.363888513534504,NA,-0.363888513534504,-0.363888513534504,NA,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,NA,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504,-0.363888513534504
C30H30O15,-0.321380697422087,-0.321380697422087,NA,-0.321380697422087,-0.321380697422087,NA,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,NA,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087,-0.321380697422087
C29H30O14,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,NA,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,NA,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233,-0.178649815655233
C29H28O14,-0.278320853297141,-0.278320853297141,NA,-0.278320853297141,-0.278320853297141,NA,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,NA,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141,-0.278320853297141
C30H30O14,-0.275531400136017,NA,NA,-0.275531400136017,-0.275531400136017,NA,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017,NA,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017,NA,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017,-0.275531400136017
C30H32O13,1.01298470023111,1.01298470023111,NA,1.01298470023111,1.01298470023111,NA,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,NA,NA,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111,1.01298470023111
C31H34O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.500198511114044,0.500198511114044,0.500198511114044,0.500198511114044,0.500198511114044,0.500198511114044,0.500198511114044,0.500198511114044,0.500198511114044,0.500198511114044,0.500198511114044,NA,0.500198511114044,0.500198511114044,NA,NA,0.500198511114044,0.500198511114044
C28H28O12,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,NA,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,NA,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762,1.7405860829762
C29H30O12,0.768772197582983,0.768772197582983,NA,0.768772197582983,0.768772197582983,NA,0.768772197582983,0.768772197582983,0.768772197582983,0.768772197582983,0.768772197582983,NA,0.768772197582983,0.768772197582983,0.768772197582983,0.768772197582983,0.768772197582983,0.768772197582983,0.768772197582983,0.768772197582983,NA,NA,0.768772197582983,0.768772197582983,0.768772197582983,0.768772197582983,0.768772197582983
C28H28O13,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,NA,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,NA,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667,0.831727707848667
C29H30O13,0.0849366306178424,NA,NA,0.0849366306178424,0.0849366306178424,NA,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,NA,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424,0.0849366306178424
C25H26O16,-12.1153027463338,-14.1630013896714,-13.6621195287566,-12.3792938867994,-14.9323490951929,-12.8472556987449,-12.4094373245601,-13.334598814497,-13.4822842121589,-13.3598863736032,-12.9666747694746,-13.3200375510467,-12.6246924072526,-12.6147039904038,-13.389811074817,-12.657318951663,-13.1820565269018,-13.0727727368209,-12.4346751963612,-12.8565140336941,-10.6380672132488,-14.126335357259,-12.2447234822542,-15.1655656220481,-15.0871188005866,-12.201264102442,-12.539684285462
C24H26O16,-12.1649175054055,-12.8474485661583,-13.4303073465043,-12.2325376062557,-13.3138391377594,-13.9199152899614,-13.0975167435213,-11.6876183835848,-12.0558020626756,-11.7877058996653,-14.1570551997435,-14.2169675529606,-13.6010122541323,-14.0642360169226,-12.604632861441,-13.4277515950912,-13.3723766676274,-13.8428153238164,-12.6283384554168,-13.5327332906063,-14.1699471366442,-15.6409911158708,-12.8289672013772,-12.3888988342989,-12.7527798921875,-13.3012517885829,-12.6350972802331
C25H28O16,-14.3566199553872,-14.5059631637978,-12.8025129763942,-14.7666064154526,-12.7272066790045,-11.5260612572124,-12.4181370129436,-13.3224373185957,-13.8542964420155,-11.7084823182406,-13.0812070595969,-16.4320826077865,-11.614537072854,-12.5322598502194,-14.6065641323188,-12.8829463154717,-13.7060011832369,-13.3553025357825,-10.7500443636548,-13.0114284891719,-12.8838750455301,-12.37494498193,-13.631291853532,-13.2571909626838,-11.7740059577486,-13.565572042985,-13.4317778314345
C27H30O16,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,NA,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,NA,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654,-0.1568902660654
C26H30O16,-0.416400779696128,-0.416400779696128,-0.416400779696128,-0.416400779696128,-0.416400779696128,NA,-0.416400779696128,-0.416400779696128,-0.416400779696128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.416400779696128,-0.416400779696128,NA,-0.416400779696128,-0.416400779696128,-0.416400779696128,-0.416400779696128,NA
C27H32O16,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,NA,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,NA,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,NA,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667,-0.42044385402667
C25H26O17,-0.118788347027329,-0.118788347027329,-0.118788347027329,-0.118788347027329,-0.118788347027329,NA,-0.118788347027329,-0.118788347027329,-0.118788347027329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C25H26O18,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776,NA,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776,NA,0.752584790575776,NA,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776,NA,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776,0.752584790575776
C24H26O17,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,NA,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,NA,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,NA,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959,0.756947608808959
C24H26O18,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284,NA,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284,NA,0.150973954796284,NA,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284,NA,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284,0.150973954796284
C25H28O18,0.101229024944286,0.101229024944286,NA,0.101229024944286,0.101229024944286,NA,0.101229024944286,0.101229024944286,0.101229024944286,0.101229024944286,0.101229024944286,0.101229024944286,NA,NA,NA,0.101229024944286,0.101229024944286,0.101229024944286,0.101229024944286,0.101229024944286,NA,0.101229024944286,0.101229024944286,0.101229024944286,0.101229024944286,0.101229024944286,0.101229024944286
C26H28O17,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,NA,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,NA,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946,0.221788223283946
C27H30O17,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,NA,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,NA,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561,0.0126297395979561
C27H30O18,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,NA,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,NA,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,NA,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339,-0.0320164253417339
C26H30O18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0187817566580149,-0.0187817566580149,NA,-0.0187817566580149,-0.0187817566580149,NA,-0.0187817566580149,-0.0187817566580149,-0.0187817566580149
C28H30O17,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,NA,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,NA,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999,-0.284242660493999
C28H30O18,-0.375943509586506,-0.375943509586506,NA,-0.375943509586506,-0.375943509586506,NA,-0.375943509586506,-0.375943509586506,-0.375943509586506,-0.375943509586506,-0.375943509586506,-0.375943509586506,NA,-0.375943509586506,NA,-0.375943509586506,-0.375943509586506,-0.375943509586506,NA,-0.375943509586506,NA,-0.375943509586506,-0.375943509586506,-0.375943509586506,-0.375943509586506,-0.375943509586506,-0.375943509586506
C26H26O17,-12.6498685638587,-12.3500770592932,-12.6846594879988,-14.7485090383902,-12.663108494951,-12.0893971841767,-14.8616346658115,-13.9435389145523,-13.1639050467076,-12.5800583467612,-12.581347409765,-13.8244479819629,-12.949850648991,-13.3365505482322,-14.0583596835767,-13.9551534270962,-12.9464549577943,-12.6847797187816,-14.0226655434618,-12.1368378313928,-14.1283723851329,-13.1700281787939,-12.0757987599007,-13.3307946244012,-12.8621669287071,-11.9995691862541,-13.4418895452355
C27H28O17,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,NA,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028,-0.489959520166028
C26H26O18,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,NA,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,NA,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,NA,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085,-0.456848492262085
C27H28O18,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,NA,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,NA,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,NA,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461,-0.400360753679461
C26H32O16,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,NA,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,NA,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841,0.542168530327841
C26H34O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0899964376624598,0.0899964376624598,0.0899964376624598,NA,0.0899964376624598,0.0899964376624598,0.0899964376624598,0.0899964376624598,0.0899964376624598,0.0899964376624598,0.0899964376624598,NA,NA,0.0899964376624598,0.0899964376624598,0.0899964376624598,0.0899964376624598,0.0899964376624598
C26H32O17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35689191794679,1.35689191794679,NA,1.35689191794679,1.35689191794679,NA,NA,1.35689191794679,1.35689191794679
C27H34O17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483004724576428,0.483004724576428,NA,0.483004724576428,0.483004724576428,NA,0.483004724576428,0.483004724576428,0.483004724576428
C22H26O16,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682,NA,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682,NA,0.0809332021842682,NA,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682,NA,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682,0.0809332021842682
C23H26O16,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,NA,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931,1.59865783141931
C23H28O16,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836,NA,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836,NA,0.117617744044836,NA,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836,NA,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836,0.117617744044836
C24H30O16,-0.133533397465692,NA,-0.133533397465692,-0.133533397465692,-0.133533397465692,NA,-0.133533397465692,-0.133533397465692,-0.133533397465692,-0.133533397465692,-0.133533397465692,-0.133533397465692,NA,-0.133533397465692,NA,NA,-0.133533397465692,-0.133533397465692,-0.133533397465692,-0.133533397465692,NA,NA,-0.133533397465692,-0.133533397465692,-0.133533397465692,-0.133533397465692,-0.133533397465692
C25H30O16,0.178057962685272,NA,0.178057962685272,0.178057962685272,0.178057962685272,NA,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,NA,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272,0.178057962685272
C22H26O17,0.199765468279377,0.199765468279377,NA,0.199765468279377,0.199765468279377,NA,NA,0.199765468279377,0.199765468279377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199765468279377,NA,0.199765468279377,0.199765468279377,NA,0.199765468279377,0.199765468279377,0.199765468279377
C23H26O18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416182509239883,0.416182509239883,NA,0.416182509239883,0.416182509239883,NA,NA,0.416182509239883,0.416182509239883
C25H30O17,0.797099976796388,0.797099976796388,0.797099976796388,0.797099976796388,0.797099976796388,NA,0.797099976796388,0.797099976796388,0.797099976796388,0.797099976796388,0.797099976796388,0.797099976796388,NA,0.797099976796388,NA,0.797099976796388,0.797099976796388,NA,0.797099976796388,0.797099976796388,NA,0.797099976796388,0.797099976796388,0.797099976796388,0.797099976796388,0.797099976796388,0.797099976796388
C24H28O18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0634807304575916,NA,0.0634807304575916,0.0634807304575916,NA,0.0634807304575916,0.0634807304575916,0.0634807304575916
C21H26O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971902308087568,0.971902308087568,NA,0.971902308087568,0.971902308087568,NA,0.971902308087568,0.971902308087568,0.971902308087568
C20H26O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339081591452053,0.339081591452053,NA,0.339081591452053,0.339081591452053,NA,0.339081591452053,0.339081591452053,0.339081591452053
C21H26O14,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,NA,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139,3.02491355081139
C22H28O14,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,NA,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306,2.57982866872306
C21H26O15,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,NA,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,NA,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447,0.422618556670447
C23H30O15,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,NA,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,NA,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895,1.40436127715895
C22H26O14,-13.1367190171097,-11.8048450892131,-13.0599633689676,-13.3881263127363,-11.8127629715627,-13.0672397299145,-12.1996663032956,-12.3690509526449,-12.5340912893297,-12.8766791773614,-12.3915684381695,-11.6778091437884,-13.0889475699542,-13.0723843867441,-12.002803874881,-12.7194233420562,-13.7179669835241,-12.3843198641365,-13.2847464063684,-14.4919861643318,-11.6133383937804,-13.5568195778726,-15.1546803569082,-12.8008224546843,-13.8177640650911,-12.7347544176258,-14.1189657830267
C23H26O14,-13.6718463917033,-12.0173065093889,-12.1817635632017,-13.7161124725553,-13.24580280839,-11.5385901751462,-11.4363869625195,-13.1359871005478,-12.6615230527906,-11.7427980362998,-11.9961226036765,-14.6231808283212,-11.3879843178231,-12.67903277196,-13.6021007177907,-13.4411767481582,-13.0299634620662,-12.5422896732542,-12.9273239021676,-13.1491213831337,-14.1657706332835,-13.1447094701829,-13.4859877677113,-12.3938815339468,-12.846020995651,-11.9449391391032,-14.8970007078152
C22H26O15,-13.8895869671698,-11.6691059356003,-12.0195644546818,-11.642171909563,-12.8615013092376,-13.5876116633542,-13.1171658732433,-13.3826279401006,-13.1742971334852,-13.4580459228326,-12.7527460677132,-11.7983734040929,-13.6859653581828,-11.7276435401682,-15.1087326828872,-13.641100478189,-13.5874305455879,-13.1846374188748,-13.9935954774918,-13.0089986408402,-12.89721948006,-11.8206256834414,-12.9532687642775,-13.6218914423198,-12.3984030392448,-12.2806422948781,-12.5126560776498
C23H26O15,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,NA,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916,-0.722334227092916
C23H28O14,-13.3317790509835,-13.2777248561428,-13.5551376598853,-12.3136621738007,-12.6092501109546,-14.4932646489786,-12.1561729405445,-15.5194134624749,-12.2925085117392,-13.5119191179931,-13.2240477055926,-14.7580874609577,-14.9970261402705,-12.6197269104217,-12.5246188490402,-13.1277109981396,-13.3615270856421,-12.6162775575985,-12.8290441307418,-12.6812006921635,-13.3474077514556,-12.2536286053858,-12.9733883143781,-14.9577329723883,-13.0628126823108,-12.3575544577863,-11.5995014351172
