,s20230217014,s20230217015,s20230217016,s20230217017,s20230217018,s20230217019,s20230217020,s20230217021,s20230217022,s20230217054,s20230217055,s20230217056,s20230217057,s20230217058,s20230217059,s20230217060,s20230217061,s20230217095,s20230217097,s20230217098,s20230217099,s20230217100,s20230217101,s20230217102,s20230217103
C22H30O7,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,NA,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279,0.607735406492279
C21H30O6,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,NA,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,0.888434911097367,NA
C22H32O6,-0.302209501337406,-0.302209501337406,NA,-0.302209501337406,NA,NA,-0.302209501337406,-0.302209501337406,-0.302209501337406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H24O5,1.26467365895511,1.26467365895511,NA,1.26467365895511,1.26467365895511,1.26467365895511,1.26467365895511,1.26467365895511,1.26467365895511,1.26467365895511,1.26467365895511,NA,NA,1.26467365895511,1.26467365895511,1.26467365895511,1.26467365895511,NA,NA,NA,NA,NA,NA,NA,NA
C18H20O5,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,NA,1.00500520285509,1.00500520285509,1.00500520285509,NA,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,1.00500520285509,NA
C18H20O6,NA,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,NA,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,0.434873725365669,NA
C20H20O7,0.527110901516971,0.527110901516971,0.527110901516971,0.527110901516971,0.527110901516971,0.527110901516971,0.527110901516971,0.527110901516971,NA,0.527110901516971,0.527110901516971,NA,0.527110901516971,0.527110901516971,0.527110901516971,0.527110901516971,0.527110901516971,NA,0.527110901516971,0.527110901516971,0.527110901516971,0.527110901516971,0.527110901516971,NA,0.527110901516971
C20H22O7,-12.4176132288626,-10.0765340717842,-12.2828610083172,-11.2427722127825,-12.2746306148062,-13.5256998042084,-11.5805448434696,-12.9274651774916,-12.2670552999311,-12.2400176001947,-13.1390535368942,-13.1005883144552,-12.7057904492828,-12.3508854259691,-12.7799537493919,-12.8688027322786,-11.7412326081298,-13.7991258379629,-11.95010448694,-13.4482391659082,-12.2773874682822,-12.858169920971,-11.9289093446152,-12.632688315217,-14.3018684165835
C21H24O7,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,NA,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043,-0.798191340157043
C22H26O7,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,NA,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829,-0.638979451665829
C21H26O6,-0.455420155346404,-0.455420155346404,NA,-0.455420155346404,-0.455420155346404,-0.455420155346404,-0.455420155346404,-0.455420155346404,-0.455420155346404,NA,NA,NA,NA,NA,NA,NA,NA,-0.455420155346404,-0.455420155346404,-0.455420155346404,-0.455420155346404,-0.455420155346404,-0.455420155346404,-0.455420155346404,-0.455420155346404
C21H26O7,-11.7760851466333,-12.0468640198858,-11.1030833956482,-13.2149041026665,-12.0857548745654,-12.091503787408,-11.6429404519342,-13.1263103639127,-12.2750548823159,-12.9732248405177,-12.6141590259916,-11.6429396411558,-10.4899447773736,-11.9026999796175,-11.576619153418,-12.2028730723357,-14.3510990268851,-12.5420320310177,-13.4755692163708,-11.4405244928982,-13.1339855787125,-11.8319129395529,-12.6924412481625,-12.4906067588102,-12.6811835517197
C22H28O7,-12.146226345158,-11.5635553755546,-13.6869601533284,-14.2685670980113,-11.3887323623503,-12.5697303651407,-14.21324714274,-12.959834599439,-13.3954117468827,-11.9485092939266,-12.460543668182,-10.6973618333279,-12.1273405390252,-12.2280257262796,-12.554928283603,-12.896538874973,-12.2286525958526,-13.0215443791948,-11.3498379394035,-12.104526699921,-11.2896416969264,-11.7821860669,-13.0718318287269,-10.6846174023745,-14.0362238141506
C24H30O7,-0.0152987987932831,-0.0152987987932831,NA,-0.0152987987932831,NA,NA,-0.0152987987932831,-0.0152987987932831,-0.0152987987932831,-0.0152987987932831,-0.0152987987932831,NA,-0.0152987987932831,-0.0152987987932831,-0.0152987987932831,-0.0152987987932831,NA,-0.0152987987932831,-0.0152987987932831,-0.0152987987932831,-0.0152987987932831,-0.0152987987932831,NA,-0.0152987987932831,-0.0152987987932831
C23H30O7,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,NA,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417,-0.180886968955417
C13H16O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.91219873431118,6.91219873431118,6.91219873431118,6.91219873431118,6.91219873431118,6.91219873431118,6.91219873431118,6.91219873431118
C14H18O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62514477438596,4.62514477438596,4.62514477438596,4.62514477438596,4.62514477438596,4.62514477438596,4.62514477438596,4.62514477438596
C14H16O8N2,5.53963407604479,5.53963407604479,5.53963407604479,5.53963407604479,5.53963407604479,NA,NA,5.53963407604479,5.53963407604479,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53963407604479,5.53963407604479,5.53963407604479,5.53963407604479,5.53963407604479,5.53963407604479,5.53963407604479
C15H18O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23688800610283,6.23688800610283,6.23688800610283,6.23688800610283,6.23688800610283,6.23688800610283,6.23688800610283,6.23688800610283
C14H18O9N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67006992354076,1.67006992354076,1.67006992354076,1.67006992354076,1.67006992354076,1.67006992354076
C14H16O9N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8860118109307,4.8860118109307,4.8860118109307,4.8860118109307,4.8860118109307,4.8860118109307,4.8860118109307,4.8860118109307
C15H18O9N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5080041435668,2.5080041435668,2.5080041435668,2.5080041435668,2.5080041435668,2.5080041435668,2.5080041435668,2.5080041435668
C16H20O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74703660580459,3.74703660580459,NA,NA,3.74703660580459,3.74703660580459,3.74703660580459,3.74703660580459
C15H20O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12982260380949,4.12982260380949,4.12982260380949,NA,4.12982260380949,4.12982260380949,4.12982260380949,4.12982260380949
C13H18O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49676641564326,4.49676641564326,4.49676641564326,4.49676641564326,4.49676641564326,4.49676641564326,4.49676641564326,4.49676641564326
C13H18O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03868496366424,5.03868496366424,5.03868496366424,5.03868496366424,5.03868496366424,5.03868496366424
C12H16O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2748713344401,4.2748713344401,4.2748713344401,NA,4.2748713344401,4.2748713344401,4.2748713344401
C12H16O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.10484954968123,4.10484954968123,4.10484954968123,4.10484954968123,4.10484954968123,4.10484954968123,4.10484954968123,4.10484954968123
C13H16O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46269407016905,3.46269407016905,NA,3.46269407016905,3.46269407016905,3.46269407016905,3.46269407016905,3.46269407016905
C14H18O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83858444470132,4.83858444470132,4.83858444470132,4.83858444470132,4.83858444470132,4.83858444470132,4.83858444470132
C14H16O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.42797212980742,7.42797212980742,NA,7.42797212980742,7.42797212980742,7.42797212980742,7.42797212980742,7.42797212980742
C15H18O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78649214306605,5.78649214306605,NA,NA,5.78649214306605,5.78649214306605,5.78649214306605,5.78649214306605
C12H14O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64236479250585,6.64236479250585,6.64236479250585,6.64236479250585,6.64236479250585,6.64236479250585,6.64236479250585
C12H12O7N2,NA,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999,NA,NA,NA,NA,NA,NA,NA,NA,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999,4.7476539362999
C13H14O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28197941739396,1.28197941739396,1.28197941739396,1.28197941739396,1.28197941739396,1.28197941739396,1.28197941739396,1.28197941739396
C13H14O9N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58059823934787,2.58059823934787,2.58059823934787,2.58059823934787,2.58059823934787,2.58059823934787,2.58059823934787
C12H14O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87065048436273,NA,3.87065048436273,3.87065048436273,NA,3.87065048436273,3.87065048436273,3.87065048436273
C12H12O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59724600927883,5.59724600927883,5.59724600927883,5.59724600927883,5.59724600927883,5.59724600927883,5.59724600927883,5.59724600927883
C13H14O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46748922501112,5.46748922501112,5.46748922501112,5.46748922501112,5.46748922501112,5.46748922501112,5.46748922501112,5.46748922501112
C12H10O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29682262840749,NA,5.29682262840749,5.29682262840749,5.29682262840749,5.29682262840749,NA,5.29682262840749
C11H12O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74119907949004,5.74119907949004,NA,5.74119907949004,5.74119907949004,5.74119907949004,NA,5.74119907949004
C10H12O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28797527472633,6.28797527472633,6.28797527472633,6.28797527472633,6.28797527472633,6.28797527472633,6.28797527472633,6.28797527472633
C9H12O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73844964142514,7.73844964142514,NA,NA,7.73844964142514,7.73844964142514,7.73844964142514,7.73844964142514
C10H14O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.20886319183699,5.20886319183699,5.20886319183699,5.20886319183699,5.20886319183699,5.20886319183699,5.20886319183699,5.20886319183699
C9H12O5N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22826884799072,2.22826884799072,2.22826884799072,2.22826884799072,NA,2.22826884799072,2.22826884799072,2.22826884799072
C11H12O6N2,NA,3.37887790140203,3.37887790140203,3.37887790140203,3.37887790140203,3.37887790140203,NA,3.37887790140203,3.37887790140203,NA,NA,NA,NA,NA,NA,NA,NA,3.37887790140203,3.37887790140203,3.37887790140203,3.37887790140203,3.37887790140203,3.37887790140203,3.37887790140203,3.37887790140203
C12H14O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96065873046029,3.96065873046029,3.96065873046029,3.96065873046029,3.96065873046029,3.96065873046029,3.96065873046029,3.96065873046029
C10H12O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97385968494102,6.97385968494102,6.97385968494102,6.97385968494102,6.97385968494102,6.97385968494102,6.97385968494102,6.97385968494102
C11H14O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20527118722617,4.20527118722617,4.20527118722617,4.20527118722617,NA,4.20527118722617,4.20527118722617,4.20527118722617
C11H12O5N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06061822289166,4.06061822289166,4.06061822289166,4.06061822289166,4.06061822289166,4.06061822289166,4.06061822289166,4.06061822289166
C12H16O5N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0856751846505,3.0856751846505,NA,3.0856751846505,3.0856751846505,3.0856751846505,3.0856751846505,3.0856751846505
C11H8O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02583222158789,NA,2.02583222158789,2.02583222158789,2.02583222158789,2.02583222158789,2.02583222158789,2.02583222158789
C12H10O7N2,9.22099115984459,9.22099115984459,NA,9.22099115984459,9.22099115984459,9.22099115984459,9.22099115984459,9.22099115984459,9.22099115984459,NA,NA,NA,NA,NA,NA,NA,NA,9.22099115984459,9.22099115984459,9.22099115984459,9.22099115984459,9.22099115984459,9.22099115984459,9.22099115984459,9.22099115984459
C10H8O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.43572404353102,8.43572404353102,8.43572404353102,8.43572404353102,8.43572404353102,8.43572404353102,8.43572404353102,8.43572404353102
C11H10O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27851084416946,4.27851084416946,4.27851084416946,4.27851084416946,4.27851084416946,4.27851084416946,4.27851084416946,4.27851084416946
C10H8O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22419552457485,2.22419552457485,2.22419552457485,NA,2.22419552457485,2.22419552457485,2.22419552457485,2.22419552457485
C10H6O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0244862220738,2.0244862220738,2.0244862220738,2.0244862220738,2.0244862220738,2.0244862220738,2.0244862220738,2.0244862220738
C12H12O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40984515782831,1.40984515782831,1.40984515782831,NA,NA,1.40984515782831,1.40984515782831,1.40984515782831
C11H10O5N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42495138748475,4.42495138748475,4.42495138748475,NA,4.42495138748475,4.42495138748475,4.42495138748475,4.42495138748475
C11H10O6N2,3.14450864048606,3.14450864048606,NA,3.14450864048606,3.14450864048606,NA,NA,3.14450864048606,3.14450864048606,NA,NA,NA,NA,NA,NA,NA,NA,3.14450864048606,3.14450864048606,3.14450864048606,3.14450864048606,3.14450864048606,3.14450864048606,3.14450864048606,3.14450864048606
C11H8O5N2,NA,7.1084225921475,NA,7.1084225921475,7.1084225921475,7.1084225921475,7.1084225921475,7.1084225921475,7.1084225921475,NA,NA,NA,NA,NA,NA,NA,NA,7.1084225921475,NA,7.1084225921475,7.1084225921475,7.1084225921475,7.1084225921475,7.1084225921475,7.1084225921475
C12H10O5N2,5.93154611505177,5.93154611505177,5.93154611505177,NA,5.93154611505177,5.93154611505177,5.93154611505177,5.93154611505177,5.93154611505177,NA,NA,NA,NA,NA,NA,NA,NA,5.93154611505177,5.93154611505177,5.93154611505177,NA,NA,5.93154611505177,5.93154611505177,5.93154611505177
C11H8O6N2,8.91008172751358,8.91008172751358,NA,NA,8.91008172751358,8.91008172751358,8.91008172751358,8.91008172751358,8.91008172751358,NA,NA,NA,NA,NA,NA,NA,NA,8.91008172751358,8.91008172751358,8.91008172751358,8.91008172751358,8.91008172751358,8.91008172751358,8.91008172751358,8.91008172751358
C12H10O6N2,NA,6.53292873466693,NA,6.53292873466693,6.53292873466693,6.53292873466693,NA,6.53292873466693,6.53292873466693,NA,NA,NA,NA,NA,NA,NA,NA,6.53292873466693,6.53292873466693,6.53292873466693,6.53292873466693,NA,6.53292873466693,6.53292873466693,6.53292873466693
C9H8O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15471945954939,3.15471945954939,NA,3.15471945954939,3.15471945954939,3.15471945954939,3.15471945954939
C10H10O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47486067652379,1.47486067652379,1.47486067652379,1.47486067652379,1.47486067652379,1.47486067652379,1.47486067652379,1.47486067652379
C8H8O5N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95833611992155,1.95833611992155,NA,NA,1.95833611992155,1.95833611992155,1.95833611992155,1.95833611992155
C9H10O5N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80264974502416,3.80264974502416,3.80264974502416,3.80264974502416,3.80264974502416,3.80264974502416,3.80264974502416,3.80264974502416
C9H8O5N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.10265598869781,4.10265598869781,4.10265598869781,4.10265598869781,4.10265598869781,4.10265598869781,4.10265598869781,4.10265598869781
C10H10O5N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84690273287962,2.84690273287962,2.84690273287962,2.84690273287962,2.84690273287962,2.84690273287962,2.84690273287962,2.84690273287962
C9H10O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2575026402937,2.2575026402937,2.2575026402937,2.2575026402937,2.2575026402937,2.2575026402937,2.2575026402937,2.2575026402937
C9H8O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86568810631089,1.86568810631089,NA,NA,1.86568810631089,1.86568810631089,1.86568810631089,1.86568810631089
C10H10O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10599483502153,3.10599483502153,3.10599483502153,3.10599483502153,3.10599483502153,3.10599483502153,3.10599483502153,3.10599483502153
C9H6O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3232390874376,2.3232390874376,2.3232390874376,NA,NA,2.3232390874376,2.3232390874376,2.3232390874376
C10H8O4N2,NA,7.015179010027,NA,7.015179010027,7.015179010027,7.015179010027,7.015179010027,7.015179010027,7.015179010027,NA,NA,NA,NA,NA,NA,NA,NA,7.015179010027,7.015179010027,7.015179010027,NA,7.015179010027,7.015179010027,7.015179010027,7.015179010027
C10H6O5N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33761634997907,NA,3.33761634997907,3.33761634997907,3.33761634997907,3.33761634997907,3.33761634997907,NA
C11H10O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33651262623857,NA,9.33651262623857,9.33651262623857,9.33651262623857,9.33651262623857,9.33651262623857,9.33651262623857
C11H8O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87844776173783,3.87844776173783,3.87844776173783,3.87844776173783,3.87844776173783,3.87844776173783,3.87844776173783,3.87844776173783
C12H10O4N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39304969878349,3.39304969878349,3.39304969878349,3.39304969878349,NA,3.39304969878349,3.39304969878349,NA
C15H16O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2113830361922,3.2113830361922,NA,NA,3.2113830361922,3.2113830361922,3.2113830361922,3.2113830361922
C13H12O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59199973906021,1.59199973906021,1.59199973906021,NA,1.59199973906021,1.59199973906021,1.59199973906021,1.59199973906021
C14H14O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22283245557717,1.22283245557717,1.22283245557717,NA,1.22283245557717,1.22283245557717,1.22283245557717,1.22283245557717
C14H12O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2839658465496,3.2839658465496,NA,3.2839658465496,3.2839658465496,3.2839658465496,3.2839658465496,NA,3.2839658465496,3.2839658465496,3.2839658465496,NA,3.2839658465496,3.2839658465496,3.2839658465496,3.2839658465496
C15H14O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05717102991932,3.05717102991932,NA,3.05717102991932,3.05717102991932,3.05717102991932,3.05717102991932,NA,3.05717102991932,3.05717102991932,3.05717102991932,NA,3.05717102991932,3.05717102991932,3.05717102991932,3.05717102991932
C15H12O7N2,3.46209256680065,3.46209256680065,NA,3.46209256680065,3.46209256680065,NA,3.46209256680065,3.46209256680065,3.46209256680065,3.46209256680065,3.46209256680065,NA,3.46209256680065,3.46209256680065,3.46209256680065,3.46209256680065,NA,3.46209256680065,3.46209256680065,3.46209256680065,3.46209256680065,3.46209256680065,3.46209256680065,NA,3.46209256680065
C14H8O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580508745155102,0.580508745155102,NA,0.580508745155102,0.580508745155102,0.580508745155102,0.580508745155102,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H8O7N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97716324312215,NA,NA,1.97716324312215,1.97716324312215,1.97716324312215,1.97716324312215,1.97716324312215,NA,NA,NA,NA,NA,NA,NA,NA
C13H10O6N2,NA,NA,NA,0.612576162385177,0.612576162385177,0.612576162385177,0.612576162385177,0.612576162385177,0.612576162385177,NA,NA,NA,NA,NA,NA,NA,NA,0.612576162385177,0.612576162385177,0.612576162385177,NA,NA,0.612576162385177,0.612576162385177,0.612576162385177
C13H10O7N2,3.04437259392637,3.04437259392637,3.04437259392637,3.04437259392637,NA,3.04437259392637,3.04437259392637,3.04437259392637,NA,3.04437259392637,3.04437259392637,NA,3.04437259392637,3.04437259392637,3.04437259392637,3.04437259392637,NA,3.04437259392637,3.04437259392637,3.04437259392637,3.04437259392637,3.04437259392637,3.04437259392637,3.04437259392637,3.04437259392637
C13H8O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385776682908242,0.385776682908242,NA,0.385776682908242,0.385776682908242,0.385776682908242,0.385776682908242,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H10O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967370690115575,0.967370690115575,NA,0.967370690115575,0.967370690115575,0.967370690115575,0.967370690115575,NA,NA,0.967370690115575,0.967370690115575,0.967370690115575,0.967370690115575,0.967370690115575,0.967370690115575,NA
C14H10O7N2,1.52516738152636,1.52516738152636,NA,1.52516738152636,NA,1.52516738152636,1.52516738152636,1.52516738152636,NA,1.52516738152636,1.52516738152636,NA,1.52516738152636,1.52516738152636,1.52516738152636,1.52516738152636,NA,1.52516738152636,NA,1.52516738152636,1.52516738152636,NA,1.52516738152636,1.52516738152636,1.52516738152636
C12H8O6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08069958092096,0.08069958092096,0.08069958092096,0.08069958092096,0.08069958092096,0.08069958092096,0.08069958092096,NA
C12H8O7N2,2.95905944773614,2.95905944773614,NA,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,NA,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,NA,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614,2.95905944773614
C13H10O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102252848717391,NA,0.102252848717391,0.102252848717391,0.102252848717391,0.102252848717391,0.102252848717391,0.102252848717391
C13H8O8N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00131074679000578,0.00131074679000578,0.00131074679000578,0.00131074679000578,0.00131074679000578,0.00131074679000578,NA,0.00131074679000578
C14H10O8N2,5.75115168989551,5.75115168989551,NA,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,NA,5.75115168989551,5.75115168989551,NA,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551,5.75115168989551
C15H10O9N2,0.516274371118198,0.516274371118198,NA,0.516274371118198,NA,0.516274371118198,0.516274371118198,0.516274371118198,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516274371118198,0.516274371118198,0.516274371118198,0.516274371118198,0.516274371118198,0.516274371118198,0.516274371118198,0.516274371118198
