,s20230217007,s20230217008,s20230217009,s20230217010,s20230217011,s20230217012,s20230217013,s20230217031,s20230217032,s20230217033,s20230217034,s20230217035,s20230217036,s20230217037,s20230217046,s20230217047,s20230217048,s20230217049,s20230217050,s20230217051,s20230217052,s20230217053,s20230217070,s20230217071,s20230217072,s20230217073,s20230217074,s20230217075,s20230217076,s20230217087,s20230217088,s20230217089,s20230217090,s20230217091,s20230217092,s20230217093,s20230217094,s20230217112,s20230217113,s20230217114,s20230217115,s20230217116,s20230217117,s20230217118,s20230217119
89d0504a6a08666616f3e754d4ba27dd,NA,NA,NA,NA,NA,NA,NA,NA,0.865567128805808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865567128805808,0.865567128805808,0.865567128805808,NA,NA,NA,NA,NA,0.865567128805808,NA,0.865567128805808,0.865567128805808,NA,NA,NA
c39e0cc06e0dcd3ff4033964b54a5d0c,NA,NA,NA,NA,NA,NA,NA,1.86899207802988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643b9e52bdd5ca5942593fa71e8ae249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7617524341777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e4820d6d4e47b70bc1a9c0772612d9ac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43883876670821,NA,NA,NA,NA
9bee9dd1a64be5621373e13376b893a2,NA,NA,NA,NA,NA,NA,NA,1.271570272434,NA,1.271570272434,NA,NA,1.271570272434,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.271570272434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23d1866c926f12e3075226979a4b4ea8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25776889892432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a53b32bc343b4addfa32c48503fa514a,NA,NA,NA,NA,NA,NA,NA,2.51681460736851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cf7198bf30a626c292e3297db5c9d94b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79956638032321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b9b1d9198a6e9c3fc041f993622e45e9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51579732282206,NA,NA,NA,NA,NA,NA,NA,3.51579732282206,NA,NA,NA,NA,NA
f78415d3aa9beaf5b75d7f1a53b87c49,NA,NA,NA,NA,NA,NA,NA,0.859267415366458,0.859267415366457,NA,0.859267415366458,0.859267415366457,0.859267415366456,0.859267415366456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859267415366457,0.859267415366455,NA,NA,NA,NA,NA,0.859267415366454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f0e70d50be265d0b5ec39d43377d9b36,NA,NA,NA,NA,NA,NA,NA,1.16512602329598,NA,NA,NA,NA,1.16512602329598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bc4df8bbd94bbe824cce061ffc695555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30134678271463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d9bc1a76c826cc592e0c0b89bdba6161,NA,NA,NA,NA,NA,NA,NA,NA,1.21410077198233,NA,1.21410077198232,NA,NA,1.21410077198232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e61a57d92ddf0ce1a47750a080a6ccd3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23750030171155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23750030171155,NA,NA,NA,NA,NA,NA
f58e828e905243f45505376599e256fc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28509116325682,NA,1.28509116325682,NA,NA,NA
c910cf8abe3eaf034601c13da4d09506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25169711029526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b0516c472bfe02a336db204fd68d7dcf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76358190556516,NA,NA,NA,NA,NA,NA
0d381a9ab377ed938b932ea90035db7f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17419816953259,NA,NA,NA,NA
2a04b61b5d6f8197f1f211720acac2a7,NA,NA,NA,NA,NA,NA,NA,2.54967013654134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b64e0071613f40099912ade7def0500c,1.58507398683904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0633c399a28f664021089c894df1fd7d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31649494116789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ab523329a99c04d613e5f4b6e5e3bb6d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516811138625944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8fc85c076f306457727550b40615c9f5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426006340875361,NA,NA,NA,NA,NA,NA,NA
50997d1e6c398e7abaceb666004a2456,NA,NA,NA,NA,NA,NA,0.438920464437941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438920464437941,NA,0.438920464437941,0.438920464437942,NA,NA,NA,NA,0.43892046443794,NA,0.438920464437941,0.438920464437942,0.438920464437941,0.438920464437941,0.438920464437939
78bd35bc142c8afd519b52b96d6fe76d,NA,NA,NA,NA,0.489498026030974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4dd06bac93ae130eee450d992de3ab15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486709371560194,NA,NA,NA,NA,NA,NA,NA,0.486709371560196
c9e471bcae1446b0585095bfe482e3cf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919623040150574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216e86b7acff8457d4c1b7ebd5881d6d,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717326733818376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717326733818375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7bb541c7e8c91b047cd2ed2b900c3d20,NA,NA,NA,NA,NA,NA,NA,NA,1.48043870628025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6a54e335ffe90d4b5943d07e13e91cb0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6783503934614,NA,0.678350393461402,NA,NA,NA,NA,NA,0.678350393461401,0.678350393461401,NA,NA,NA,NA
a276bac5d286ab1cdd36ca4d7da2aee0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.630246169149075,NA,0.630246169149076,NA,NA,NA,NA,0.630246169149074,NA,NA,NA,NA,NA,NA
ccac151e2b6fb9b405eb8a114e31febe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635423643354524,NA,NA,NA
51ea53de654cefff777f3e04bcd52b7d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.520144175454529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14d9623a5b184320b80ff7379bed0ea9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457919133100399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a81381bf98ba18dff5a888ba2996193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612732361862584,NA,NA,NA,NA
1e0d100af78ec5a2c43ca8a82a1849c6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288391738402562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c22856077544badbbea753a55e002f81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425466962639456
286cbdff7002fba408d31c1be9302a80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253932073212343,NA,NA,NA,NA,NA,NA,NA,NA
518ff3b9d5fb67eae8011f1f087b1ae7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160576020324207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160576020324208,NA,NA,NA,NA,NA,NA
cd2e36622703e5fadc1482f919c0186d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177000250117745,NA,NA,NA,NA,NA,NA,NA,NA,0.177000250117744,NA,NA,NA,NA
5a27e5de3c5c159a93bc8e74dd5787c4,NA,NA,NA,NA,NA,NA,0.291964714825295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72702fb8bf3448f64bf82e76505b0580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31250652969997,NA,NA,NA
eccaed506fe45eb1a28acef651a58312,NA,NA,NA,NA,0.490222335032372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490222335032372,NA,NA,NA,NA,NA,NA,NA,0.490222335032373,0.490222335032371,NA,0.490222335032371,NA,NA,NA
46e146e77d68c542f59e9a4adb773024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28452955757771,NA,NA,NA,NA,NA,NA,NA,NA
97d0dce6c944a2625219bcd9b451c620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298820632512448,NA,NA,NA,NA,NA,NA
42b698b63a22e1156fd994564ee662ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152304949870919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5715f059a65f1252908f064f1067a807,NA,NA,NA,NA,NA,NA,NA,0.217598413329285,0.217598413329284,NA,NA,NA,0.217598413329285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217598413329284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217598413329285,NA,NA,NA,NA,NA,NA,NA,NA
613b4511c388df85d8c924045c6b43c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614696666117687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73874bf6dea998abf7d358624ecc2ce2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203090261383897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c3803472244b79966e0ca968894351b3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186092123126614,NA,0.186092123126615,NA,0.186092123126614,NA,NA,NA,NA
09286abba7594bbfdeb952a92c65dc98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410378297303867,NA,NA,NA,NA,NA,NA,NA,NA
f351009caeb99e8c321f0de12506838f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398406137469428,NA,NA,NA,NA
f6588bf8bd277d6cfa4566a60151ac4d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79122262911077,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791222629110769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84fa2e5a981da43393d1f1bdadd0a4f8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490234228011326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ebafe3bcfc60a1eea8109ee04fecb30a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291839216384718,NA,NA,NA,NA,NA,NA,0.291839216384718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e8fb8456f1ecfe3025938c2dd559f2ba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994724862768704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0a37cdeaa22a3564ae60b9afae3168fd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327005752944153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8d60b950b01d41e17bfb4e2128ee3c37,0.445047743578699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ee47186ecd61e60519bbc886513b03de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250514492156426,NA,NA,NA,NA,NA,NA,NA,NA,0.250514492156427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250514492156426,NA,NA,NA,NA,NA,0.250514492156425,NA,NA
b9059184121bf565cfc4c3fd6b5fc463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174762823990835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56c379dbedc50fc4806bdf1c500eeb96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068349654656729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63c7a1d4cab1eae826e57953986d3976,NA,NA,NA,NA,NA,0.887530189824182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c9150234a3414bed1cde5ff6527d7f2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506073790782902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
db9f99c8b23c6264ae89bf2657707cc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0617761729581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4293de861f6c64a8c8ae1c9e2d9c5f8a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928663419785438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ae631ed092d5a35999b15cff8b005b01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372124441873694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fd4e89c324ea54be45c6716bbb3dcecc,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654214803370678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69305102a41066aa00b41a1158a71280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92767560518268,NA,NA,NA,NA,0.927675605182681,NA,0.927675605182682,NA,NA,NA,NA
46e49f7f704aedb329f9f28eb4bd4f5d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46374341983493,NA,NA,NA,NA
5a00c4cbc9c75d305cef58330f070d19,NA,NA,NA,NA,NA,NA,NA,0.844533792179243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7b2f0bc28d19ae9d6a3075962ebe33c6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213057757636688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e9ec6848fecbc33744c2ac8dd9043716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241599826957887,NA,NA,NA
2a6a04278dc315584a13a60e758ce50f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61425470250007,NA,NA,0.614254702500068,NA,NA,NA
bd9f28636523d0c1212a1c4a94ae7e93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318916514896531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18c95fb5b9dbfd87d20f1dcdc8488cba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473499814968642,0.473499814968642,0.473499814968643,0.473499814968642,NA,NA,NA,NA,0.473499814968643,0.473499814968643,0.473499814968643,0.473499814968642,NA,NA,NA
ec231a7d2b7bba1d91eb7a0cb0bd8774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440627539867147,NA,NA,NA,NA,NA,NA
8878fd65b6edae1af9fa78b7446bab25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484045764859498,NA,NA,NA,NA,NA,NA
61ba60b287dd86abf79c14dbb76c41c9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931048861369741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a7725934b9ec78b14ebecc5905cc4106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.208595949221167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00e4126cb83a029e949b0f5b97913358,NA,NA,NA,NA,0.0819961795262148,0.0819961795262151,NA,NA,0.0819961795262155,0.0819961795262141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a7aa6c05f58116131dde8ae6823e19c7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.100640932324783,NA,NA,NA,NA,NA,NA
24506c01f1a508f4249c9d524c1d3cac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135565150752199,0.135565150752199,NA,NA,NA
