,s20230217001,s20230217002,s20230217003,s20230217004,s20230217005,s20230217006,s20230217023,s20230217024,s20230217025,s20230217026,s20230217027,s20230217028,s20230217029,s20230217030,s20230217038,s20230217039,s20230217040,s20230217041,s20230217042,s20230217043,s20230217044,s20230217045,s20230217062,s20230217063,s20230217064,s20230217065,s20230217066,s20230217067,s20230217068,s20230217069,s20230217077,s20230217079,s20230217080,s20230217081,s20230217082,s20230217083,s20230217084,s20230217085,s20230217086,s20230217104,s20230217105,s20230217106,s20230217107,s20230217108,s20230217109,s20230217110,s20230217111
8ec5023e173bd497d01e47bc87f5edbf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1323332742992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f7367a2050f94cddfa0bb723768a76a5,NA,NA,NA,NA,NA,2.26976805194239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d1d5b018ab60426d86d4e17c3f858817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11665952446715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e1afba8ca2f5dc19fcd5213ea8439e0a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931811682301505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8bc0083656632b9172fd78dbdf921dab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03552872762316,2.03552872762316,2.03552872762316,NA,2.03552872762316,2.03552872762316,2.03552872762316,NA,NA,2.03552872762316,NA,2.03552872762316,2.03552872762316,2.03552872762316,2.03552872762316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0b6396d900ef27875048dbf11cd14b5b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82664815564591,NA,NA,NA,NA,NA,NA,NA,NA,1.82664815564592,NA,1.82664815564592,NA,NA,NA,NA,1.82664815564591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fa56b4c3408b0001b9036f73b87ade7d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18695197333267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9ff31e8cdf9ccd6d907cd3118df1a014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22285349585749,NA,NA,NA,NA,NA,NA,NA,4.22285349585749,NA,NA,NA,NA,NA,NA,NA
b732c7bca1c65e54b1d41490478bd405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64674259043386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7e2c912dc39f102ec66404145edd2e86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09460787428319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6a4b8a64fbe6eb71049f47e9fed7aeb7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67219311983351,NA,NA,1.67219311983351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eb258b69a0fd2f343f47137fb7332baf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39789824352296
d32d5a46704cbb4760b64bda3e1330fb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0148640377644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d250abfd1f5d8a5b1d7c27288efe61cd,NA,NA,NA,NA,NA,NA,3.25459100377213,3.25459100377211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7ae46f1b6c65890ffa34ceb165e88ecc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.200535634797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745b752bb86847d0c3fda24abb834d4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50241374307767,NA,NA,NA,NA,NA,NA,NA
89799a774974f6f12e162f4187b63f31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1498969754986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43e7568ca9f141c79b1104cc520c679f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72872029143093,NA,NA,1.72872029143093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2ba0fd4488ee8d739567df6145351699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859038237571237,NA,NA,NA,NA,NA,NA,NA,NA,NA
f994864d94b731cd82d045771e370631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820861007455623,NA,NA,NA,NA,NA,0.820861007455623,NA
cbfa3866a9c7392910dac88d65c82e24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567465718590783,0.567465718590783,NA,NA,NA,NA,NA,NA,0.567465718590783,NA,NA,NA,NA,NA
ec5d87c728c0ed1b2e19dd321a0caa93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387826952030236,NA,0.387826952030236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397e0851c480e043c52134bb3e34a18e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523127093517225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41e41f188aaf49abf102ed1d665914ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771677454445245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b78e891111e9ae9c1ef1ab5cf01f9d56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673753837117531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9fd6ea41168cc2a1a654d79f56a59547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423982916053454,NA,NA,0.423982916053455,NA,NA,NA,0.423982916053453,NA,NA,0.423982916053454,NA,NA,NA,NA,NA
9d52f8f710791278e777a403aea7918e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607639007699011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6d384f1b172ab817ad96c2f33450cf73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53292331901389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c8ce6c09468f01d603dbc245c121f2b3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148339180447419,NA,NA,NA,NA,NA
28dbae197f04cd5c3e538959a7b964ad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239257610576611,0.239257610576611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c36fe4c1169a476466573e2bf3c63558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67353521630072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e649e25f6084f936aef80453cb4b4684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582796525757658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1cb144830cbbbaa19b644ac961d98ffb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772771583244136,NA,0.772771583244137,NA,NA,NA,NA,NA,0.772771583244137,NA,NA,NA,NA,NA,NA,NA
b3fa69f36db55f7ab10af40b3d7ce980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15994512992668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ec802b119eb078524e93bfce10d1be68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55779999332367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6741d20d9e4b1c10aa61b6eaab68426e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00340153531316102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74f630defbaceb052b49d4d5bedfe45d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128928431378332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71878d006df3d0ef0a3635125fb454b3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609603060385969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cea31c50a414852ebbf63d4a9bd194c4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0551241667906927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58a54daa0ee627bd7faf6974a31c9c51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10052498304185,NA,-0.100524983041849,-0.10052498304185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80406f4229979c59b190101a1fcc678f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217972370943565,0.217972370943566,0.217972370943565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49a40f2819867cdde2c23f7e58c04c4d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165910984857042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165910984857042
5e64a87ac54bbf2005c0802049f458c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20065455769872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e3b27014eb549f7cad4db45abaa414e1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0427019736433402,NA,0.0427019736433397,0.0427019736433395,0.0427019736433399,NA,0.04270197364334,0.0427019736433398,0.0427019736433402,NA,0.0427019736433401,NA,NA,NA,NA,0.04270197364334
fcd206131127aa64bb50c5f6b602f245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399533658661727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399533658661722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63b484a12d88b1bb8610f2c21caf75c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0779906412421952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ff126780100a3be6270595f4653ed298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32563269825868,NA,NA,NA,NA,NA,NA,NA
595c8b8e312c12524cc06f2b7fda2a76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240741850714629,NA,0.24074185071463,0.24074185071463,NA,NA,NA,NA,NA,NA,0.24074185071463,NA,NA,NA,NA,0.24074185071463
7ec39633ed849b8a7aff219fcf7ebfe3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135672026315812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793ffa04e3f816989dfe1c24cbe2f28f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0706973141618014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778bae7ddc5a2577e61eb2c07e98cc69,NA,NA,NA,NA,-0.174327164657963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ce23149155727ed32d9b0b76b5890690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06908675327543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35c8152c26eb91d86f20ddc70ca80dbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519512840478264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d489b1af819a18d10fb797d7e7ca023a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0356518673043585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46834436e25cca65bb1e0af763a18daf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33484330144536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598ca5655fd85b32f4c649b78533d031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04753997375908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304a8d2328e9d85c19b03c58f503a780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340985769882331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ac135cc5caeda92cd9f368791eb23e94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545242960622476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c79ac103286c51175b311933e06a1c37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363855416253628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14bb6b9add56a45ce74e48e72369aae2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613404317902619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80d4939948a678a6e8a4cee8e1d6d12c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347285392647841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64dff62474a1ffcde443570ea5feb0b7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.309802125130412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03c749d668bff20a54a24dbb0d6b92b6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187160899128357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213771077a9f8cdb3361c1ef38a6c06b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.040818094330479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33c9cde6dab6849d6ea5783bdcded04b,NA,NA,NA,NA,NA,NA,NA,NA,-0.0269996744168927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64dca463623610e94eb632ba388c19a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0967578881283812,0.0967578881283823,NA,NA,NA,NA,NA,NA,NA,NA
bd8d4d1424017376ba73d06c78914946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154503982072854,NA,0.154503982072854,NA,NA,NA,NA,0.154503982072854,0.154503982072854,NA,NA,NA,NA
1cae0d69cf26d121b0df5b3c8c833c7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475311045222921,0.47531104522292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fbc121424eacac11e6554be176033e30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162053665614683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1e3c642113c37137390d05891b7facd2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378105659698157,0.378105659698155,NA,0.378105659698156,0.378105659698156,NA,NA,NA,NA,NA,0.378105659698156,NA,NA,NA,NA
63945242997d77d36942527575a8a99d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114051469508844,NA,NA,0.0114051469508844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55046fb9efb82d655983e13756e4a3d3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.102904774354549,NA,NA,NA,NA,NA,NA,NA,-0.102904774354549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abdc5c840deec52cdac04376eb60a7b8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271854928071748,NA,NA,NA,NA,NA,NA,NA,0.27185492807175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5f9a8d803ddb7ab643dc6a23e5e3107e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141016412444468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1b45606e77e7d66f1fad5430c1eac8d9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.542912849851642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ced8a756bdbe6178e5f651c10d5c4372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.547382254866657,NA,-0.547382254866658,NA,-0.547382254866658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0665df2208c0846c0773f80fbb9f752e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.703768223733249,NA,NA,NA,NA,NA,NA,NA
7ed24eb4341bb5969ae2fa33991420ca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.482259671618553,NA,NA,-0.482259671618553,-0.482259671618553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.482259671618553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6c89a420739b7b25f307b4e767f17bda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.519233233888486,NA,-0.519233233888485,NA,NA,NA,NA,NA,NA,NA,-0.519233233888485,NA,NA,NA,NA,NA,NA,-0.519233233888486,-0.519233233888485,-0.519233233888485,-0.519233233888485,-0.519233233888485,NA,NA,NA,NA,NA,NA,NA,-0.519233233888485,NA,NA,NA
