,s20230901001,s20230901002,s20230901003,s20230901004,s20230901005,s20230901006,s20230901007,s20230901008,s20230901009,s20230901034,s20230901035,s20230901036,s20230901037,s20230901038,s20230901039,s20230901040,s20230901041,s20230901042,s20230901061,s20230901062,s20230901063,s20230901064,s20230901065,s20230901066,s20230901067,s20230901068,s20230901069
C32H40O12,2.19406487126848,NA,2.19406487126848,2.19406487126848,NA,NA,2.19406487126848,2.19406487126848,2.19406487126848,2.19406487126848,2.19406487126848,2.19406487126848,2.19406487126848,2.19406487126848,2.19406487126848,2.19406487126848,NA,2.19406487126848,NA,NA,NA,NA,NA,NA,NA,NA,NA
C33H42O12,0.993165069418346,NA,NA,0.993165069418346,NA,0.993165069418346,0.993165069418346,0.993165069418346,0.993165069418346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C35H38O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61465283433877,NA,2.61465283433877,2.61465283433877,2.61465283433877,2.61465283433877,NA,2.61465283433877,NA,NA,NA,NA,NA,NA,NA,NA,NA
C35H42O16,0.110360844665544,NA,0.110360844665544,0.110360844665544,0.110360844665544,0.110360844665544,0.110360844665544,0.110360844665544,0.110360844665544,0.110360844665544,0.110360844665544,0.110360844665544,NA,0.110360844665544,0.110360844665544,NA,0.110360844665544,0.110360844665544,NA,NA,NA,NA,NA,NA,NA,NA,NA
C36H44O16,0.854391397476204,NA,0.854391397476204,NA,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,NA,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204,NA,NA,0.854391397476204,0.854391397476204,0.854391397476204,0.854391397476204
C32H38O13,NA,NA,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022,NA,NA,2.31447324780022,2.31447324780022,2.31447324780022,2.31447324780022
C33H40O13,NA,NA,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,1.19289112124568,NA,NA,1.19289112124568,NA,1.19289112124568,1.19289112124568
C33H42O13,1.92600165182853,NA,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,NA,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853,NA,NA,1.92600165182853,1.92600165182853,1.92600165182853,1.92600165182853
C32H38O14,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188,NA,NA,3.60830886608188,3.60830886608188,3.60830886608188,3.60830886608188
C32H38O15,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158,NA,NA,4.54118174384158,4.54118174384158,4.54118174384158,4.54118174384158
C33H42O14,2.54253835165598,NA,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598,NA,NA,2.54253835165598,2.54253835165598,2.54253835165598,2.54253835165598
C32H40O15,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993,NA,NA,2.7556735444993,2.7556735444993,2.7556735444993,2.7556735444993
C34H44O13,4.87125518120216,NA,NA,4.87125518120216,4.87125518120216,NA,4.87125518120216,4.87125518120216,4.87125518120216,4.87125518120216,4.87125518120216,4.87125518120216,4.87125518120216,4.87125518120216,4.87125518120216,4.87125518120216,NA,4.87125518120216,NA,4.87125518120216,4.87125518120216,NA,NA,4.87125518120216,4.87125518120216,4.87125518120216,4.87125518120216
C34H42O14,1.41081465269497,NA,NA,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,1.41081465269497,NA,1.41081465269497,NA,NA,NA,NA,NA,NA,NA,NA,NA
C35H44O16,3.56258980996708,NA,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708,NA,NA,3.56258980996708,3.56258980996708,3.56258980996708,3.56258980996708
C34H42O15,1.7923345707227,NA,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227,NA,1.7923345707227,1.7923345707227,NA,NA,1.7923345707227,1.7923345707227,1.7923345707227,1.7923345707227
C33H44O12,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0178450429249125,-0.0178450429249125,-0.0178450429249125,-0.0178450429249125,-0.0178450429249125,-0.0178450429249125,NA,NA,-0.0178450429249125,NA,NA,NA,NA,NA,NA,NA,NA,NA
C32H42O13,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265,NA,NA,0.656373754583265,0.656373754583265,0.656373754583265,0.656373754583265
C32H44O12,0.13353362205941,NA,NA,NA,0.13353362205941,0.13353362205941,0.13353362205941,0.13353362205941,0.13353362205941,0.13353362205941,0.13353362205941,NA,0.13353362205941,0.13353362205941,0.13353362205941,NA,NA,0.13353362205941,NA,NA,NA,NA,NA,NA,NA,NA,NA
C32H44O13,0.300722569377834,NA,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,NA,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,0.300722569377834,NA,NA,0.300722569377834,NA,0.300722569377834,0.300722569377834
C33H46O13,-0.125291956149095,NA,NA,NA,-0.125291956149095,-0.125291956149095,-0.125291956149095,-0.125291956149095,-0.125291956149095,-0.125291956149095,-0.125291956149095,-0.125291956149095,-0.125291956149095,NA,-0.125291956149095,-0.125291956149095,NA,-0.125291956149095,NA,NA,NA,NA,NA,NA,NA,NA,NA
C30H42O11,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973,NA,0.234155787426973,0.234155787426973,NA,NA,0.234155787426973,0.234155787426973,0.234155787426973,0.234155787426973
C31H44O11,NA,NA,-0.203677230158172,NA,-0.203677230158172,-0.203677230158172,-0.203677230158172,-0.203677230158172,-0.203677230158172,-0.203677230158172,NA,-0.203677230158172,-0.203677230158172,NA,-0.203677230158172,-0.203677230158172,NA,-0.203677230158172,NA,NA,NA,NA,NA,NA,NA,NA,NA
C30H42O12,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248,NA,NA,1.29567014657248,1.29567014657248,1.29567014657248,1.29567014657248
C31H44O12,0.532970091419423,NA,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,NA,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423,NA,NA,0.532970091419423,0.532970091419423,0.532970091419423,0.532970091419423
C31H42O12,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,0.187957083137736,NA,NA,NA,NA,NA,NA,NA,NA,NA
C31H42O13,0.871883735169903,NA,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903,NA,NA,0.871883735169903,0.871883735169903,0.871883735169903,0.871883735169903
C30H36O10,-0.1064205186096,-0.1064205186096,-0.1064205186096,-0.1064205186096,-0.1064205186096,NA,NA,-0.1064205186096,-0.1064205186096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C30H36O11,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,NA,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815,NA,NA,0.183342090397815,0.183342090397815,0.183342090397815,0.183342090397815
C29H38O10,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505,NA,NA,-0.232986478454505,-0.232986478454505,-0.232986478454505,-0.232986478454505
C30H40O10,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848,NA,NA,-0.459500296528848,-0.459500296528848,-0.459500296528848,-0.459500296528848
C30H38O10,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394,NA,-0.439137096942394,-0.439137096942394,NA,NA,-0.439137096942394,-0.439137096942394,-0.439137096942394,-0.439137096942394
C29H38O11,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577,NA,-0.675069807601577,-0.675069807601577,-0.675069807601577,-0.675069807601577
C30H40O11,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579,NA,NA,-0.602801183870579,-0.602801183870579,-0.602801183870579,-0.602801183870579
C30H38O11,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,NA,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,NA,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017,-0.562335845659017
C31H40O11,-0.628689349092425,NA,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425,NA,NA,-0.628689349092425,-0.628689349092425,-0.628689349092425,-0.628689349092425
C30H42O9,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,0.373572110592299,NA,NA,NA,NA,NA,NA,NA,NA,NA
C31H42O10,NA,NA,-0.173269921080155,-0.173269921080155,NA,-0.173269921080155,-0.173269921080155,-0.173269921080155,-0.173269921080155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C30H42O10,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621,NA,NA,NA,0.606863237690621,0.606863237690621,0.606863237690621,0.606863237690621
C32H42O11,NA,NA,1.50140690277352,NA,1.50140690277352,1.50140690277352,1.50140690277352,1.50140690277352,1.50140690277352,1.50140690277352,1.50140690277352,1.50140690277352,NA,1.50140690277352,1.50140690277352,1.50140690277352,1.50140690277352,1.50140690277352,NA,NA,NA,NA,NA,NA,NA,NA,NA
C31H42O11,NA,NA,NA,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,1.79432624268337,NA,NA,NA,NA,NA,NA,NA,NA,NA
C32H44O11,0.801283774604317,NA,0.801283774604317,0.801283774604317,0.801283774604317,NA,0.801283774604317,0.801283774604317,0.801283774604317,0.801283774604317,0.801283774604317,0.801283774604317,0.801283774604317,NA,0.801283774604317,NA,NA,0.801283774604317,NA,NA,NA,NA,NA,NA,NA,NA,NA
C30H32O14,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872,NA,NA,0.672039803628872,0.672039803628872,0.672039803628872,0.672039803628872
C31H34O14,0.191762136577301,NA,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301,NA,NA,0.191762136577301,0.191762136577301,0.191762136577301,0.191762136577301
C31H34O15,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896,NA,NA,0.283465890058896,0.283465890058896,0.283465890058896,0.283465890058896
C33H38O15,0.669344848406431,NA,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431,NA,NA,0.669344848406431,0.669344848406431,0.669344848406431,0.669344848406431
C33H36O15,0.065197424669388,NA,0.065197424669388,0.065197424669388,0.065197424669388,NA,0.065197424669388,0.065197424669388,0.065197424669388,0.065197424669388,0.065197424669388,0.065197424669388,0.065197424669388,0.065197424669388,0.065197424669388,0.065197424669388,NA,0.065197424669388,NA,NA,NA,NA,NA,NA,NA,NA,NA
C32H34O14,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,NA,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984,NA,NA,0.745831939959984,0.745831939959984,0.745831939959984,0.745831939959984
C31H36O15,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,NA,NA,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546,-0.0298129935145546
C30H36O14,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,NA,NA,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094,-0.0986437030221094
C31H38O14,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487,NA,NA,0.188007329152487,0.188007329152487,0.188007329152487,0.188007329152487
C30H36O15,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,NA,NA,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287,-0.0099038586964287
C28H32O14,NA,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788,NA,-0.439649016410788,-0.439649016410788,-0.439649016410788,-0.439649016410788
C29H34O14,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702,NA,NA,-0.794203029197702,-0.794203029197702,-0.794203029197702,-0.794203029197702
C29H32O14,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185,NA,NA,-0.555302294692185,-0.555302294692185,-0.555302294692185,-0.555302294692185
C30H34O14,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249,NA,NA,-0.503327790053249,-0.503327790053249,-0.503327790053249,-0.503327790053249
C28H32O15,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498,NA,NA,-0.707398718256498,-0.707398718256498,-0.707398718256498,-0.707398718256498
C29H34O15,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,NA,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538,-0.563570561830538
C29H32O15,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355,NA,-0.358340364807355,-0.358340364807355,-0.358340364807355,-0.358340364807355
C30H34O15,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532,NA,NA,-0.478322099396532,-0.478322099396532,-0.478322099396532,-0.478322099396532
C28H32O10,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,NA,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,0.280614305545862,NA,NA,NA,NA,NA,NA,NA,NA,NA
C29H34O10,-0.0804971135856576,NA,-0.0804971135856576,-0.0804971135856576,-0.0804971135856576,-0.0804971135856576,-0.0804971135856576,-0.0804971135856576,-0.0804971135856576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C28H32O11,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746,NA,NA,0.428022165680746,0.428022165680746,0.428022165680746,0.428022165680746
C29H34O11,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091,NA,NA,0.605140192366091,0.605140192366091,0.605140192366091,0.605140192366091
C29H32O11,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732,NA,NA,0.895138303686732,0.895138303686732,0.895138303686732,0.895138303686732
C30H34O11,-0.479204844532864,-0.479204844532864,-0.479204844532864,-0.479204844532864,-0.479204844532864,-0.479204844532864,-0.479204844532864,-0.479204844532864,-0.479204844532864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C31H36O13,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952,NA,NA,0.853894492049952,0.853894492049952,0.853894492049952,0.853894492049952
C30H36O13,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372,NA,NA,0.246884062234372,0.246884062234372,0.246884062234372,0.246884062234372
